_id,Genre,Runtime,Awards,Director,Language,Actors,imdbRating,Country,Response,Metascore,Writer,Poster,imdbID,Box_office,Rated,Title,Type,Released,imdbVotes
57076f1171a065033c87ac5c,"Comedy, Crime, Thriller",137 min,N/A,Raj Kumar Gupta,Hindi,"Emraan Hashmi, Vidya Balan, Parvin Dabas, Rajesh Sharma",5.7,India,True,N/A,"Raj Kumar Gupta (screenplay, Parveez Sheikh (screenplay, Parveez Sheikh (story)",http://ia.media-imdb.com/images/M/MV5BNjUyNzYzNjkxMF5BMl5BanBnXkFtZTcwNzQwNTA0OQ@@._V1_SX300.jpg,tt2246724,"203,044",N/A,Ghanchakkar,movie,03 Jul 2013,"3,645"
57076f1171a065033c87ac5d,"Adventure, Comedy",98 min,1 win & 4 nominations.,Sebastián Silva,"English, Spanish","Michael Cera, Gaby Hoffmann, Juan Andrés Silva, Agustín Silva",5.8,Chile,True,67,Sebastián Silva,http://ia.media-imdb.com/images/M/MV5BMTk3Mjk5NjUxNF5BMl5BanBnXkFtZTcwMTk3OTA4OQ@@._V1_SX300.jpg,tt2332579,"190,704",NOT RATED,Crystal Fairy & the Magical Cactus,movie,24 Apr 2014,"6,344"
57076f1171a065033c87ac5e,"Documentary, Biography",82 min,Nominated for 1 Oscar. Another 7 wins & 12 nominations.,Zachary Heinzerling,"English, Japanese","Noriko Shinohara, Ushio Shinohara, Alex Shinohara, Ethan Cohen",7.2,USA,True,83,Zachary Heinzerling,http://ia.media-imdb.com/images/M/MV5BMjEyNzgyMjUzNl5BMl5BanBnXkFtZTcwODk3NjQyOQ@@._V1_SX300.jpg,tt2355540,"199,274",R,Cutie and the Boxer,movie,01 Nov 2013,"3,686"
57076f1171a065033c87ac5f,Comedy,88 min,1 nomination.,Stu Zicherman,English,"Adam Scott, Richard Jenkins, Catherine O'Hara, Amy Poehler",5.7,USA,True,50,"Ben Karlin, Stu Zicherman",http://ia.media-imdb.com/images/M/MV5BMTQwNTc5MjkyNF5BMl5BanBnXkFtZTgwNzQ5NTYwMDE@._V1_SX300.jpg,tt1311060,"172,344",R,A.C.O.D.,movie,23 Jan 2013,"9,846"
57076f1171a065033c87ac60,"Comedy, Drama",98 min,1 win & 3 nominations.,Jill Soloway,English,"Kathryn Hahn, Link Ruiz, Cesar Garcia, Jane Lynch",5.8,USA,True,50,Jill Soloway,http://ia.media-imdb.com/images/M/MV5BMTQwNDA3MDk3MV5BMl5BanBnXkFtZTcwMDIxMDA4OQ@@._V1_SX300.jpg,tt2312890,"174,496",R,Afternoon Delight,movie,11 Dec 2013,"7,041"
57076f1171a065033c87ac61,"Drama, History, War",125 min,3 wins & 1 nomination.,Rafa Lara,"Spanish, French, English","Christian Vazquez, Liz Gallardo, William Miller, Javier Oliván",6.2,Mexico,True,N/A,Rafa Lara,http://ia.media-imdb.com/images/M/MV5BMjAzMjg4MDU1OF5BMl5BanBnXkFtZTcwNjg4MDU0OQ@@._V1_SX300.jpg,tt2553908,"169,379",R,"Cinco de Mayo, La Batalla",movie,03 May 2013,659
57076f1171a065033c87ac62,"Fantasy, Horror",90 min,2 wins & 4 nominations.,Randy Moore,"English, French","Roy Abramsohn, Elena Schuber, Katelynn Rodriguez, Jack Dalton",5.2,USA,True,58,Randy Moore,http://ia.media-imdb.com/images/M/MV5BNTIxNjcxOTgxM15BMl5BanBnXkFtZTgwMjYzODEzMDE@._V1_SX300.jpg,tt2187884,"169,719",NOT RATED,Escape from Tomorrow,movie,19 Jul 2014,"7,085"
57076f1171a065033c87ac63,Drama,120 min,3 nominations.,Ron Maxwell,English,"François Arnaud, Lucy Boynton, Casey Thomas Brown, Billy Campbell",5.5,USA,True,34,"Harold Frederic (novel, Bill Kauffman (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjA0NzQ4ODg3MV5BMl5BanBnXkFtZTcwNTg5NzMzOQ@@._V1_SX300.jpg,tt2404555,"171,740",PG-13,Copperhead,movie,28 Jun 2013,626
57076f1171a065033c87ac64,"Action, Comedy, Romance",146 min,1 win & 5 nominations.,Prabhudheva,Hindi,"Shahid Kapoor, Sonakshi Sinha, Sonu Sood, Ashish Vidyarthi",5.1,India,True,N/A,"Prabhudheva (story, Prabhudheva (screenplay, Sunil Kumar Agrawal (screenplay, Ravi S. Sundaram (screenplay, Shiraz Ahmed (dialogue)",http://ia.media-imdb.com/images/M/MV5BYzRkNDdkZWUtYWFiYy00MmJhLWFhYTctMmFjMjBiYzIxYzlhXkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_SX300.jpg,tt2369154,,N/A,R... Rajkumar,movie,06 Dec 2013,"3,529"
57076f1171a065033c87ac65,Documentary,130 min,Nominated for 1 BAFTA Film Award. Another 3 wins & 8 nominations.,Alex Gibney,English,"John 'FuzzFace' McMahon, Alex Gibney, Julian Assange, Robert Manne",6.9,USA,True,76,Alex Gibney,http://ia.media-imdb.com/images/M/MV5BNTg3MjUyNjkzNl5BMl5BanBnXkFtZTcwMTQzNDgyOQ@@._V1_SX300.jpg,tt1824254,"158,932",R,We Steal Secrets: The Story of WikiLeaks,movie,11 Jul 2013,"5,856"
57076f1171a065033c87ac66,"Action, Crime, Drama",118 min,20 wins & 32 nominations.,Erik Matti,"Filipino, Tagalog, English","Piolo Pascual, Gerald Anderson, Joel Torre, Joey Marquez",7.0,Philippines,True,70,"Erik Matti, Michiko Yamamoto",http://ia.media-imdb.com/images/M/MV5BMjI3NTM4NjE2NV5BMl5BanBnXkFtZTgwMTI5OTAyMDE@._V1_SX300.jpg,tt2717558,"161,217",N/A,On the Job,movie,28 Aug 2013,"1,768"
57076f1171a065033c87ac67,Drama,107 min,7 wins & 9 nominations.,Andrew Dosunmu,"English, Yoruba","Danai Gurira, Isaach De Bankolé, Anthony Okungbowa, Bukky Ajayi",6.3,"Nigeria, USA",True,77,N/A,http://ia.media-imdb.com/images/M/MV5BMTYzMDAxODUzN15BMl5BanBnXkFtZTgwMzgwMzUwMDE@._V1_SX300.jpg,tt2094890,"145,400",R,Mother of George,movie,18 Jan 2013,718
57076f1171a065033c87ac68,"Action, Comedy, Romance",130 min,N/A,Vinnil Markan,Hindi,"Zakir Hussain, Nasser, Vivek Oberoi, Neha Sharma",5.2,India,True,N/A,Kiran Kotrial,http://ia.media-imdb.com/images/M/MV5BMjIxMDQwMTA1Ml5BMl5BanBnXkFtZTgwMDMyMTA1MTE@._V1_SX300.jpg,tt2622130,,N/A,Jayantabhai Ki Luv Story,movie,15 Feb 2013,895
57076f1171a065033c87ac69,Drama,133 min,9 wins & 11 nominations.,Zhangke Jia,"Mandarin, Cantonese, English","Wu Jiang, Baoqiang Wang, Tao Zhao, Lanshan Luo",7.2,"China, Japan, France",True,77,Zhangke Jia (screenplay),http://ia.media-imdb.com/images/M/MV5BOTM0NzA4MjA5Nl5BMl5BanBnXkFtZTcwMzgwMTA1OQ@@._V1_SX300.jpg,tt2852400,"91,714",N/A,A Touch of Sin,movie,11 Dec 2013,"6,429"
57076f1171a065033c87ac6a,Sport,102 min,N/A,Wayne Holloway,English,"Jesse Williams, John Heard, Susie Abromeit, Ashley Hinshaw",5.7,USA,True,N/A,"Wayne Holloway, Alan Paradise",http://ia.media-imdb.com/images/M/MV5BMTQ0MDczODUyMl5BMl5BanBnXkFtZTcwMjkzNDI5OQ@@._V1_SX300.jpg,tt1718898,"152,200",PG-13,Snake and Mongoose,movie,06 Sep 2013,489
57076f1171a065033c87ac6b,"Action, Comedy, Drama",129 min,N/A,Navaniat Singh,Panjabi,"Binnu Dhillon, Jaswinder Bhalla, Rana Ranbir, Shavinder Mahal",4.9,India,True,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMDVhMjgxM2MtOGQwYy00YzMwLTgxY2ItYWM3M2NmYjdkMWY3XkEyXkFqcGdeQXVyMzY1MTkwMDM@._V1_SX300.jpg,tt2821880,"139,074",N/A,Rangeelay,movie,16 May 2013,139
57076f1171a065033c87ac6c,Documentary,135 min,5 wins & 5 nominations.,"Joe Brewster, Michele Stephenson",English,N/A,7.0,USA,True,67,N/A,http://ia.media-imdb.com/images/M/MV5BMjcwMTY5MTMyNF5BMl5BanBnXkFtZTgwOTM1OTAxMzE@._V1_SX300.jpg,tt2545088,"94,000",N/A,American Promise,movie,21 Jan 2013,228
57076f1171a065033c87ac6d,Documentary,103 min,1 win & 2 nominations.,Shaul Schwarz,"English, Spanish",N/A,7.3,"USA, Mexico",True,74,N/A,http://ia.media-imdb.com/images/M/MV5BMTU4MTg2MzM1OV5BMl5BanBnXkFtZTgwODkzMjIxMDE@._V1_SX300.jpg,tt2504022,"144,405",R,Narco Cultura,movie,21 Mar 2014,"1,804"
57076f1171a065033c87ac6e,"Documentary, Biography, History",86 min,1 win & 2 nominations.,Ryan White,English,"Freda Kelly, Tony Barrow, Joey Bower, George Harrison",7.3,"UK, USA",True,60,"Jessica Lawson, Ryan White",http://ia.media-imdb.com/images/M/MV5BMjIwMjU3MzUxM15BMl5BanBnXkFtZTcwNzE1NDQ4OQ@@._V1_SX300.jpg,tt2505938,"136,742",PG,Good Ol' Freda,movie,06 Sep 2013,"1,368"
57076f1171a065033c87ac6f,"Documentary, Animation",88 min,1 nomination.,Michel Gondry,English,"Michel Gondry, Noam Chomsky",7.1,France,True,76,Michel Gondry,http://ia.media-imdb.com/images/M/MV5BMTU3MTYzMjgwM15BMl5BanBnXkFtZTgwMDkzMDY1MDE@._V1_SX300.jpg,tt1817287,"132,409",N/A,Is the Man Who Is Tall Happy?,movie,25 Nov 2013,"2,405"
57076f1171a065033c87ac70,Action,154 min,4 nominations.,Woo-Suk Kang,Korean,"Jeong-min Hwang, Woong-in Jeong, Yo-won Lee, Jung-min Park",6.8,South Korea,True,47,Min-seok Jang (screenplay),http://ia.media-imdb.com/images/M/MV5BNDE3ODI2MTY3M15BMl5BanBnXkFtZTgwOTcyMjEyMjE@._V1_SX300.jpg,tt2828840,,NOT RATED,Fists of Legend,movie,12 Apr 2013,732
57076f1171a065033c87ac71,Documentary,90 min,N/A,Kevin Booth,English,"Donald Abrams, Miguel Avitia, Dustin J. Benichou, Kevin Booth",8.9,USA,True,N/A,Kevin Booth,http://ia.media-imdb.com/images/M/MV5BMTQxMzQxOTM4M15BMl5BanBnXkFtZTcwMTQxNzYzOQ@@._V1_SX300.jpg,tt2820820,,N/A,American Drug War 2: Cannabis Destiny,movie,06 Jun 2013,179
57076f1171a065033c87ac72,"Sci-Fi, Thriller",90 min,1 win & 2 nominations.,Sebastián Cordero,"English, Russian, Chinese","Daniel Wu, Sharlto Copley, Christian Camargo, Karolina Wydra",6.5,USA,True,68,Philip Gelatt,http://ia.media-imdb.com/images/M/MV5BMjA2OTk5ODkxMl5BMl5BanBnXkFtZTcwODc4MDk0OQ@@._V1_SX300.jpg,tt2051879,"125,475",PG-13,Europa Report,movie,27 Jun 2013,"50,088"
57076f1171a065033c87ac73,"Comedy, Drama, Romance",139 min,4 wins & 12 nominations.,Mrigdeep Singh Lamba,Hindi,"Priya Anand, Anurag Arora, Richa Chadha, Kapil Dubey",6.9,India,True,N/A,"Mrigdeep Singh Lamba (additional dialogue, Mrigdeep Singh Lamba (screenplay, Vipul Vig (screenplay, Vipul Vig (story)",http://ia.media-imdb.com/images/M/MV5BODI5MzQ2NDg0MV5BMl5BanBnXkFtZTcwNTEwMzI1OQ@@._V1_SX300.jpg,tt2806788,"124,221",N/A,Fukrey,movie,14 Jun 2013,"6,209"
57076f1171a065033c87ac74,Thriller,90 min,N/A,Timothy A. Chey,"English, Japanese, Spanish","Jah Shams, Mary Grace, Carman, Masashi Nagadoi",6.2,"USA, Japan, Argentina, Costa Rica",True,N/A,Timothy A. Chey,http://ia.media-imdb.com/images/M/MV5BMTAzOTEyNTgzOTdeQTJeQWpwZ15BbWU4MDA1MDI2MjAx._V1_SX300.jpg,tt2710368,"92,100",PG-13,Final: The Rapture,movie,13 Sep 2013,"1,092"
57076f1171a065033c87ac75,"Documentary, Biography, Music",81 min,1 win & 5 nominations.,Sini Anderson,English,"Kathleen Hanna, Tammy Rae Carland, Kathryn Wilcox, Tobi Vail",7.4,USA,True,75,N/A,http://ia.media-imdb.com/images/M/MV5BMjEzNzQxNzUxNF5BMl5BanBnXkFtZTgwMDY5MTY1MDE@._V1_SX300.jpg,tt1785612,"121,418",NOT RATED,The Punk Singer,movie,10 Mar 2013,"2,008"
57076f1171a065033c87ac76,"Documentary, Action, Biography",90 min,1 nomination.,"Steve Brown, Jessie Deeter",English,"Katy Boynton, Marco Cochrane, Harley K. Dubois, Marian Goodell",6.2,"USA, New Zealand, South Africa, UK, Lithuania",True,55,N/A,http://ia.media-imdb.com/images/M/MV5BMTUzMzE2MjM1OF5BMl5BanBnXkFtZTgwNDI2NDQwMDE@._V1_SX300.jpg,tt2554648,"120,059",N/A,Spark: A Burning Man Story,movie,16 Aug 2013,471
57076f1171a065033c87ac77,"Horror, Romance, Thriller",N/A,8 nominations.,Kannan Iyer,Hindi,"Emraan Hashmi, Konkona Sen Sharma, Kalki Koechlin, Huma Qureshi",5.7,India,True,N/A,"Vishal Bhardwaj (dialogue, Vishal Bhardwaj (story, Matthew Robbins (script collaborator, Mukul Sharma (story)",http://ia.media-imdb.com/images/M/MV5BMmE2Y2ZmODgtZjM2NS00NDUzLTk1ZjItNDdhYzEwYmZiY2Q4XkEyXkFqcGdeQXVyMzA3MDU4MTk@._V1_SX300.jpg,tt2406676,,N/A,Ek Thi Daayan,movie,18 Apr 2013,"2,915"
57076f1171a065033c87ac78,Documentary,N/A,N/A,Lisa Tahon,"Dutch, English, Arabic",N/A,N/A,Belgium,True,N/A,"Lisa Tahon, Karen Van Dijck",N/A,tt3248078,,N/A,Upside Down,movie,19 Oct 2013,N/A
57076f1171a065033c87ac79,"Comedy, Drama",93 min,N/A,Craig Zisk,English,"Julianne Moore, Michael Angarano, Greg Kinnear, Lily Collins",5.8,USA,True,42,"Dan Chariton, Stacy Chariton",http://ia.media-imdb.com/images/M/MV5BMTU2MjIwNDA5MF5BMl5BanBnXkFtZTcwMjU2NzEzOQ@@._V1_SX300.jpg,tt2055765,,R,The English Teacher,movie,01 Aug 2013,"8,552"
57076f1171a065033c87ac7a,"Drama, Family, Sport",101 min,1 win.,Curtis Graham,English,"Brandon Larracuente, Richard A. Romano, Rebecca Galarza, Wade Williams",5.5,USA,True,N/A,Richard A. Romano,http://ia.media-imdb.com/images/M/MV5BNzE4OTg4NzY5MF5BMl5BanBnXkFtZTgwMTg4MjQwMDE@._V1_SX300.jpg,tt1922748,,PG-13,The Investigator,movie,13 Sep 2013,222
57076f1171a065033c87ac7b,Documentary,112 min,1 nomination.,"Stevie Nicks, David A. Stewart",English,"Glen Ballard, Alex Best, Lindsey Buckingham, Ann Marie Calhoun",6.9,USA,True,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTU5NjU2OTc3NV5BMl5BanBnXkFtZTcwNTExMzYyOQ@@._V1_SX300.jpg,tt2761118,,NOT RATED,Stevie Nicks: In Your Dreams,movie,02 Apr 2013,114
57076f1171a065033c87ac7c,Comedy,92 min,2 wins & 7 nominations.,Andrew Bujalski,English,"Kriss Schludermann, Tom Fletcher, Wiley Wiggins, Patrick Riester",6.3,USA,True,74,Andrew Bujalski,http://ia.media-imdb.com/images/M/MV5BNTIzNzA0MDE1Nl5BMl5BanBnXkFtZTcwMDIxMDY2OQ@@._V1_SX300.jpg,tt2007360,"101,218",N/A,Computer Chess,movie,07 Nov 2013,"3,364"
57076f1171a065033c87ac7d,"Short, Drama",14 min,N/A,Michael Stoen,Swedish,"Andrea Axelsson, Björn Bergholm, Jonas Gondinger, Ida Karolin Johansson",N/A,Sweden,True,N/A,Michael Stoen,N/A,tt3499064,,N/A,Mamma Therese,movie,N/A,N/A
57076f1171a065033c87ac7e,"Short, Horror, Sci-Fi",15 min,N/A,Jamie Jones,English,"Connor Eadie, Liam Fleming, Patrick Hearn, Caitlin Hughes",N/A,UK,True,N/A,Jamie Jones,N/A,tt3102762,,N/A,Capital,movie,N/A,N/A
57076f1171a065033c87ac7f,"Short, Comedy, Drama",N/A,N/A,Sebastian Rodriguez,Spanish,"Jimena Aguilar, Joel Drut",N/A,Argentina,True,N/A,Sebastian Rodriguez,N/A,tt3332860,,N/A,Una Noche Inolvidable,movie,01 Mar 2013,N/A
57076f1171a065033c87ac80,"Documentary, Biography, Family",93 min,N/A,Richard Everts,English,"Kenneth Bock, Richard Everts, Raun Kaufman",7.1,USA,True,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTc0NDA3ODUwOV5BMl5BanBnXkFtZTcwNTQ0ODA0OQ@@._V1_SX300.jpg,tt2276023,,N/A,The United States of Autism,movie,05 Apr 2013,26
57076f1171a065033c87ac81,Short,3 min,N/A,Renée Fisher,Russian,Alex Negru,N/A,USA,True,N/A,N/A,N/A,tt3437116,,N/A,The Silence,movie,05 Aug 2013,N/A
57076f1171a065033c87ac82,"Action, Drama",105 min,N/A,Keanu Reeves,"Cantonese, English, Mandarin","Tiger Hu Chen, Keanu Reeves, Karen Mok, Hai Yu",6.1,"USA, China, Hong Kong",True,52,Michael G. Cooney,http://ia.media-imdb.com/images/M/MV5BMTUxMzU5NjM3Ml5BMl5BanBnXkFtZTgwMTc1OTcxMDE@._V1_SX300.jpg,tt2016940,"61,054",R,Man of Tai Chi,movie,05 Jul 2013,"27,171"
57076f1171a065033c87ac83,"Biography, Crime, Drama",93 min,2 wins & 10 nominations.,Alexandre Moors,English,"Tequan Richmond, April Yvette Thompson, Isaiah Washington, Abner Expósito",6.0,USA,True,76,"Alexandre Moors (story, R.F.I. Porto (screenplay, R.F.I. Porto (story)",http://ia.media-imdb.com/images/M/MV5BNzYwMTcyMzU5OV5BMl5BanBnXkFtZTgwOTAwOTUwMDE@._V1_SX300.jpg,tt2027064,"86,749",R,Blue Caprice,movie,18 May 2015,"4,425"
57076f1171a065033c87ac84,"Short, Drama",6 min,N/A,James Richards,English,Jodie Lee,8.2,Australia,True,N/A,James Richards,N/A,tt2846396,,N/A,Passion,movie,21 Aug 2013,16
57076f1171a065033c87ac85,Documentary,N/A,N/A,N/A,English,Simon Sebag Montefiore,8.3,UK,True,N/A,N/A,N/A,tt3573194,,N/A,Byzantium a Tale of Three Cities,series,10 Dec 2013,31
57076f1171a065033c87ac86,"Documentary, History, News",104 min,N/A,Jim Bruce,English,"Liev Schreiber, Paul Volcker, Janet Yellen, Peter Atwater",7.4,"USA, Canada",True,57,Jim Bruce,http://ia.media-imdb.com/images/M/MV5BMjEzODY5MzQ4OF5BMl5BanBnXkFtZTgwNTcxMDMwMDE@._V1_SX300.jpg,tt2752724,,N/A,Money for Nothing: Inside the Federal Reserve,movie,06 Sep 2013,474
57076f1171a065033c87ac87,"Comedy, Crime",136 min,N/A,R. Kannan,"Tamil, Telugu","Arya, Hansika Motwani, Anjali, Santhanam",4.5,India,True,N/A,John Mahendran,http://ia.media-imdb.com/images/M/MV5BMTc0OTEzMzA1M15BMl5BanBnXkFtZTgwMjE0OTUzMjE@._V1_SX300.jpg,tt2677816,"87,260",NOT RATED,Settai,movie,05 Apr 2013,313
57076f1171a065033c87ac88,"Action, Adventure, Drama",134 min,19 nominations.,Hark Tsui,Mandarin,"Carina Lau, Chien Sheng, Mark Chao, Angelababy",6.5,China,True,N/A,"Chia-lu Chang, Kuo-fu Chen, Hark Tsui",http://ia.media-imdb.com/images/M/MV5BMTQ1NzE2MTQ3Ml5BMl5BanBnXkFtZTgwNjc3NzgyMDE@._V1_SX300.jpg,tt2992146,"81,983",N/A,Young Detective Dee: Rise of the Sea Dragon,movie,27 Sep 2013,"2,646"
57076f1171a065033c87ac89,"Action, Comedy, Drama",120 min,1 nomination.,Jay Chou,Mandarin,"Jay Chou, Xueqi Wang, Eric Tsang, Fan Xu",6.0,"Taiwan, China, Hong Kong",True,45,Jay Chou,http://ia.media-imdb.com/images/M/MV5BOTA2MjM5MjI5N15BMl5BanBnXkFtZTcwNjIyMDk4OQ@@._V1_SX300.jpg,tt2901548,"85,755",NOT RATED,The Rooftop,movie,19 Jul 2013,753
57076f1171a065033c87ac8a,Documentary,90 min,2 wins & 3 nominations.,Jeffrey Schwarz,English,"Divine, Michael Musto, Mark Payne, Greg Gorman",7.7,USA,True,70,N/A,http://ia.media-imdb.com/images/M/MV5BMjA5NDg0MDQ0OF5BMl5BanBnXkFtZTgwODU1MzA1MDE@._V1_SX300.jpg,tt1356790,"63,661",NOT RATED,I Am Divine,movie,01 Apr 2014,"1,473"
57076f1171a065033c87ac8b,"Drama, Horror, Thriller",105 min,5 wins & 11 nominations.,Jim Mickle,English,"Kassie Wesley DePaiva, Laurent Rejto, Julia Garner, Ambyr Childers",5.8,"USA, France",True,71,"Nick Damici, Jim Mickle, Jorge Michel Grau (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjI3NjI3NjAyN15BMl5BanBnXkFtZTgwODE3NzMxMDE@._V1_SX300.jpg,tt2309021,"76,633",R,We Are What We Are,movie,25 Oct 2013,"14,275"
57076f1171a065033c87ac8c,"Comedy, Family, Romance",148 min,6 nominations.,Prabhudheva,Hindi,"Shruti Haasan, Girish Taurani, Randhir Kapoor, Sonu Sood",5.7,India,True,N/A,"Shiraz Ahmed (screenplay, Veeru Potla (story)",http://ia.media-imdb.com/images/M/MV5BMjI0MTI1ODYyNl5BMl5BanBnXkFtZTcwMTM2NzM4OQ@@._V1_SX300.jpg,tt2357926,,N/A,Ramaiya Vastavaiya,movie,19 Jul 2013,"2,468"
57076f1171a065033c87ac8d,"Action, Drama",113 min,1 nomination.,Hong-soo Park,Korean,"Seung Hyun Choi, Ye-ri Han, Je-mun Yun, Sung-ha Jo",6.8,South Korea,True,36,Soo-young Kim (screenplay),http://ia.media-imdb.com/images/M/MV5BODIzNzcyMTQ0Nl5BMl5BanBnXkFtZTgwNzg4ODI3MDE@._V1_SX300.jpg,tt3144098,,NOT RATED,Commitment,movie,06 Dec 2013,"1,671"
57076f1171a065033c87ac8e,"Documentary, Biography, Drama",85 min,4 wins & 9 nominations.,"Martha Shane, Lana Wilson",English,"George Tiller, Warren Hern, Leroy Carhart, Susan Robinson",7.5,USA,True,75,"Greg O'Toole, Martha Shane, Lana Wilson",http://ia.media-imdb.com/images/M/MV5BMjEyMzI2Njc0OV5BMl5BanBnXkFtZTgwMTExMjAxMDE@._V1_SX300.jpg,tt2430104,"66,300",PG-13,After Tiller,movie,10 Jan 2014,768
57076f1171a065033c87ac8f,Drama,90 min,N/A,Paul Stehlik Jr.,English,"Andrew Cheney, Megan Parker, Akron Watson, Mark Walters",6.4,USA,True,N/A,Sarah Stehlik,http://ia.media-imdb.com/images/M/MV5BMjM1MTE0NjQxMF5BMl5BanBnXkFtZTgwMjAyNjM3MTE@._V1_SX300.jpg,tt1710469,"70,600",PG-13,Seasons of Gray,movie,01 Sep 2013,112
57076f1171a065033c87ac90,"Crime, Drama, Thriller",123 min,1 win & 6 nominations.,John Sayles,"English, Spanish","LisaGay Hamilton, Edward James Olmos, Yolonda Ross, Hilary Barraford",6.3,USA,True,59,John Sayles,http://ia.media-imdb.com/images/M/MV5BMzU3MDIwODQyM15BMl5BanBnXkFtZTgwNzk4MTE1MDE@._V1_SX300.jpg,tt2247432,"55,963",UNRATED,Go for Sisters,movie,11 Mar 2013,354
57076f1171a065033c87ac91,"Documentary, Adventure, Biography",82 min,2 wins & 1 nomination.,Jillian Schlesinger,English,Laura Dekker,7.6,USA,True,70,N/A,http://ia.media-imdb.com/images/M/MV5BMTc2MDg5MzUzNl5BMl5BanBnXkFtZTgwMTE4NTg3MDE@._V1_SX300.jpg,tt2555268,"67,705",N/A,Maidentrip,movie,01 Mar 2013,"2,273"
57076f1171a065033c87ac92,Documentary,87 min,1 win.,Robert Stone,English,"Stewart Brand, Gwyneth Cravens, Mark Lynas, Richard Rhodes",7.4,USA,True,54,Robert Stone,http://ia.media-imdb.com/images/M/MV5BMTgyNDYxMzQxM15BMl5BanBnXkFtZTcwODQ0NTY0OQ@@._V1_SX300.jpg,tt1992193,"66,643",N/A,Pandora's Promise,movie,15 Nov 2013,"1,463"
57076f1171a065033c87ac93,"Documentary, Drama, History",88 min,6 wins & 11 nominations.,Jason Osder,English,"Birdie Africa, Ramona Africa, Wilson Goode, William Brown III",7.9,USA,True,86,N/A,http://ia.media-imdb.com/images/M/MV5BOTE5NjkwMjE3Nl5BMl5BanBnXkFtZTgwNzI4NDgyMDE@._V1_SX300.jpg,tt2119463,"59,033",N/A,Let the Fire Burn,movie,02 Oct 2013,911
57076f1171a065033c87ac94,"Action, Adventure, Comedy",114 min,N/A,Dennie Gordon,Chinese,"Ziyi Zhang, Leehom Wang, Terri Kwan, Ryan Zheng",5.2,China,True,33,"Amy Snow (screenplay, Chris Chow (screenplay, Hai Huang (screenplay, Yao Meng (screenplay, Dennie Gordon (story, Amy Snow (story, Ming Beaver Kwei (story)",http://ia.media-imdb.com/images/M/MV5BMTQ0MzE3Mjk4M15BMl5BanBnXkFtZTgwNTMzMTEyMDE@._V1_SX300.jpg,tt2102502,"50,000",N/A,My Lucky Star,movie,17 Sep 2013,307
57076f1171a065033c87ac95,"Drama, Romance, Thriller",101 min,1 win & 7 nominations.,Kevin Macdonald,English,"Saoirse Ronan, Tom Holland, George MacKay, Harley Bird",6.5,UK,True,57,"Meg Rosoff (based on the novel by, Jeremy Brock (screenplay, Penelope Skinner (screenplay, Tony Grisoni (screenplay, Jack Thorne (additional material)",http://ia.media-imdb.com/images/M/MV5BMTU4NTg4NzgzMF5BMl5BanBnXkFtZTgwOTU1NTMxMDE@._V1_SX300.jpg,tt1894476,"60,213",R,How I Live Now,movie,04 Oct 2013,"20,537"
57076f1171a065033c87ac96,"Documentary, Biography, Sport",86 min,2 wins & 4 nominations.,Bill Siegel,English,"Eamonn Andrews, Muhammad Ali, David Susskind, George W. Bush",7.2,USA,True,74,N/A,http://ia.media-imdb.com/images/M/MV5BMjM0NDcxMjU2N15BMl5BanBnXkFtZTgwNDE4ODUwMDE@._V1_SX300.jpg,tt2489734,"57,579",N/A,The Trials of Muhammad Ali,movie,05 May 2013,501
57076f1171a065033c87ac97,Drama,83 min,N/A,"John Eyre, Robin Heap",English,"Will Charlton, Guy Darker, Anj Hardy, Simon Jenkins",N/A,UK,True,N/A,"John Eyre, Robin Heap",N/A,tt3989646,,N/A,Faust's Growth,movie,26 Apr 2013,N/A
57076f1171a065033c87ac98,"Drama, Thriller",99 min,2 wins & 2 nominations.,Paul Schrader,English,"Lindsay Lohan, James Deen, Nolan Gerard Funk, Amanda Brooks",3.9,USA,True,36,Bret Easton Ellis,http://ia.media-imdb.com/images/M/MV5BMTkyMjk5NDA0OF5BMl5BanBnXkFtZTgwODEwNjU0MDE@._V1_SX300.jpg,tt2292959,"49,494",R,The Canyons,movie,02 Aug 2013,"8,199"
57076f1171a065033c87ac99,"Documentary, News",79 min,2 wins & 1 nomination.,Cullen Hoback,English,"Cullen Hoback, Brian Lawler, John Palfrey, Harvey Anderson",7.4,USA,True,68,N/A,http://ia.media-imdb.com/images/M/MV5BMTQyNDc5NTUzOF5BMl5BanBnXkFtZTcwNzM0MTAzOQ@@._V1_SX300.jpg,tt2084953,"55,594",N/A,Terms and Conditions May Apply,movie,12 Jul 2013,"4,186"
57076f1171a065033c87ac9a,"Comedy, Drama, Thriller",110 min,N/A,Shashant Shah,Hindi,"Tusshar Kapoor, Vinay Pathak, Ranvir Shorey, Vishakha Singh",5.3,India,True,N/A,"Zafar Khan (story, Akshay Verma (dialogue)",http://ia.media-imdb.com/images/M/MV5BMjMxNTcwMDU0OF5BMl5BanBnXkFtZTcwNTEyMzI5OQ@@._V1_SX300.jpg,tt2848824,,NOT RATED,Bajatey Raho,movie,26 Jul 2013,586
