_id,Actors,Released,Poster,Language,imdbID,Box_office,imdbVotes,Country,Writer,imdbRating,Genre,Awards,Rated,Runtime,Title,Metascore,Director,Type,Response
5706098371a0651ac0e514e7,"Mary Burton, Pumla Gobodo-Madikizela, Mongezi Manqina, Thapelo Mbelo",20 Dec 2001,http://ia.media-imdb.com/images/M/MV5BMjI4MTIzMTc4M15BMl5BanBnXkFtZTgwMjA0OTk1MDE@._V1_SX300.jpg,"English, Afrikaans",tt0236447,"9,932",189,USA,N/A,8.0,Documentary,Nominated for 1 Oscar. Another 10 wins & 6 nominations.,N/A,94 min,Long Night's Journey Into Day,85,"Deborah Hoffmann, Frances Reid",movie,True
5706098371a0651ac0e514e8,"Juhi Chawla, Anil Kapoor, Rishi Kapoor, Tinnu Anand",15 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMTc4NTQyMDk4N15BMl5BanBnXkFtZTcwOTI2ODgzMQ@@._V1_SX300.jpg,Hindi,tt0116748,"45,200",127,India,"Sachin Bhowmick (screenplay, Sachin Bhowmick (story, Ravi Kapoor (screenplay, Ravi Kapoor (story, Sagar Sarhadi (dialogue)",3.8,N/A,N/A,N/A,N/A,Karobaar: The Business of Love,N/A,Rakesh Roshan,movie,True
5706098371a0651ac0e514e9,"Willem Dafoe, Edward Furlong, Danny Trejo, Mark Boone Junior",01 Aug 2000,http://ia.media-imdb.com/images/M/MV5BMTU5MTU4Nzg4NV5BMl5BanBnXkFtZTcwOTIxMjAwMQ@@._V1_SX300.jpg,English,tt0204137,,"10,526",USA,"Edward Bunker (novel, Edward Bunker (screenplay, John Steppling (screenplay)",6.6,"Crime, Drama",1 nomination.,R,94 min,Animal Factory,65,Steve Buscemi,movie,True
5706098371a0651ac0e514ea,"Govinda, Rani Mukerji, Johnny Lever, Paresh Rawal",14 Apr 2000,http://ia.media-imdb.com/images/M/MV5BZjc3MDViYzMtOGE0NS00OWNmLWE4MzAtMjM0YTUxMGM1NDY2XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,Hindi,tt0244528,"76,057",984,India,"Satish Jain (story, Rajeev Kaul (screenplay, Anwar Khan (dialogue, Praful Parekh (screenplay)",5.2,"Comedy, Romance",N/A,N/A,N/A,Hadh Kar Di Aapne,N/A,Manoj Agrawal,movie,True
5706098371a0651ac0e514eb,"Govinda, Tabu, Karisma Kapoor, Shweta Menon",06 Oct 2000,N/A,Hindi,tt0120117,,291,India,"N. Chandra, Rajeev Kaul (screenplay, Praful Parekh (screenplay)",4.8,Thriller,2 nominations.,N/A,N/A,Shikari,N/A,N. Chandra,movie,True
5706098371a0651ac0e514ec,"Heather Graham, Casey Affleck, Luke Wilson, Goran Visnjic",14 Jul 2000,http://ia.media-imdb.com/images/M/MV5BMTc3NzgzMTY4M15BMl5BanBnXkFtZTcwNDI2MDcyMQ@@._V1_SX300.jpg,"English, Spanish",tt0144142,"31,844","3,103",USA,Lisa Krueger,5.2,"Comedy, Drama",1 win & 2 nominations.,R,98 min,Committed,44,Lisa Krueger,movie,True
5706098371a0651ac0e514ed,"Balthazar Getty, Peter Weller, Rebecca Gayheart, Peter Greene",20 Jul 2001,http://ia.media-imdb.com/images/M/MV5BMjE2NzQ3ODI2MV5BMl5BanBnXkFtZTYwNTgwMzg5._V1_SX300.jpg,English,tt0226430,"37,221",724,USA,Isaac H. Eaton,5.9,"Drama, Thriller",1 nomination.,R,95 min,Shadow Hours,26,Isaac H. Eaton,movie,True
5706098371a0651ac0e514ee,"Benjamin Dickerson, Tim Campion, Brian Halloran, Coleman Lewis",17 Jun 2000,http://ia.media-imdb.com/images/M/MV5BMzM4MDA0MjY2OV5BMl5BanBnXkFtZTcwMTMzMjYxMQ@@._V1_SX300.jpg,English,tt0233315,"36,807",188,USA,"Jem Cohen, Peter Sillen",7.5,Documentary,1 win & 2 nominations.,N/A,72 min,Benjamin Smoke,71,"Jem Cohen, Peter Sillen",movie,True
5706098371a0651ac0e514ef,"Sanjay Dutt, Mahima Chaudhry, Om Puri, Shivaji Satam",10 Nov 2000,http://ia.media-imdb.com/images/M/MV5BMTI3NzE4MTEzOF5BMl5BanBnXkFtZTcwMTg2ODgzMQ@@._V1_SX300.jpg,Hindi,tt0255309,"36,889",625,India,"Ravi Shankar Jaiswal (additional dialogue, Mahesh Manjrekar (screenplay, Mahesh Manjrekar (story, K.K. Singh (dialogue)",6.1,"Action, Drama, Thriller",2 nominations.,N/A,129 min,Kurukshetra,N/A,Mahesh Manjrekar,movie,True
5706098371a0651ac0e514f0,"Danny Glover, Angela Bassett, Willie Jonah, Graham Weir",04 Apr 2001,http://ia.media-imdb.com/images/M/MV5BMjA4MTczMjU2N15BMl5BanBnXkFtZTcwNTEwOTQyMQ@@._V1_SX300.jpg,"English, Afrikaans",tt0197311,"32,148",194,"South Africa, France","Athol Fugard (play, John Berry (adaptation)",5.9,Drama,3 nominations.,N/A,90 min,Boesman and Lena,59,John Berry,movie,True
5706098371a0651ac0e514f1,"Maja Komorowska, Agata Buzek, Wojciech Siemion, Malgorzata Pritulak",N/A,http://ia.media-imdb.com/images/M/MV5BMjAyOTQ5NjM3Nl5BMl5BanBnXkFtZTcwNTE4MzkxMQ@@._V1_SX300.jpg,Polish,tt0289456,,18,Poland,Krzysztof Zanussi,6.3,N/A,N/A,N/A,54 min,Hidden Treasures of the Weekend Stories Cycle,N/A,Krzysztof Zanussi,movie,True
5706098371a0651ac0e514f2,"Vaughan Sheffield, Christian Patterson, Lisa Perry, Sam Worthington",05 Oct 2000,http://ia.media-imdb.com/images/M/MV5BMTgxMzc5OTg3OV5BMl5BanBnXkFtZTcwNjIzMjYyMQ@@._V1_SX300.jpg,English,tt0210584,,"1,924","USA, Australia","Steve Worland (story, Hilary Linstead (story, Dein Perry (story, Steve Worland (screenplay)",6.3,"Comedy, Drama, Romance",9 wins & 3 nominations.,R,95 min,Bootmen,45,Dein Perry,movie,True
5706098371a0651ac0e514f3,J.P. Sloane,11 Feb 2000,N/A,English,tt2019538,,N/A,USA,N/A,N/A,"Family, Talk-Show",N/A,N/A,N/A,Praise the Lord,N/A,N/A,series,True
5706098371a0651ac0e514f4,"Akshay Kumar, Mahima Chaudhry, Antara Mali, Sudhanshu Pandey",29 Dec 2000,http://ia.media-imdb.com/images/M/MV5BMTk2ODYzMTM4M15BMl5BanBnXkFtZTcwODY2ODgzMQ@@._V1_SX300.jpg,Hindi,tt0255305,"26,731","1,154",India,"Uttam Gada (dialogue, Uttam Gada (story, Neeraj Vora (dialogue)",5.4,"Action, Comedy, Crime",3 nominations.,N/A,157 min,Khiladi 420,N/A,Neeraj Vora,movie,True
5706098371a0651ac0e514f5,"Mikko Nousiainen, Laura Malmivaara, Petteri Summanen, Matleena Kuusniemi",28 Jan 2000,http://ia.media-imdb.com/images/M/MV5BMTI3OTkxNDcxNV5BMl5BanBnXkFtZTcwNTYwNDMzMQ@@._V1_SX300.jpg,Finnish,tt0231971,"16,239","3,227",Finland,"Aleksi Bardy (screenplay, Aleksi Bardy (original story, Aku Louhimies (original story)",5.6,"Drama, Romance",3 wins & 1 nomination.,N/A,111 min,Restless,N/A,Aku Louhimies,movie,True
5706098371a0651ac0e514f6,"John Hannah, Famke Janssen, Peter Stormare, Eddie Izzard",05 May 2000,http://ia.media-imdb.com/images/M/MV5BNDQ1MDU3NzU4MF5BMl5BanBnXkFtZTcwODk0MTYyMQ@@._V1_SX300.jpg,"English, Spanish",tt0191037,"8,406","1,934","UK, USA",David Logan,5.8,"Crime, Thriller, Drama",N/A,R,95 min,Circus,N/A,Rob Walker,movie,True
5706098371a0651ac0e514f7,"Armand Assante, Diane Venora, Joe Grifasi, Tom Mason",10 Nov 2000,http://ia.media-imdb.com/images/M/MV5BMTQwNzYyMDI2M15BMl5BanBnXkFtZTcwNTE1NTgxMQ@@._V1_SX300.jpg,English,tt0148421,"8,000",236,USA,"Jeffrey Goldenberg, Robert Held, Martin Davidson",6.9,Drama,N/A,R,97 min,Looking for an Echo,38,Martin Davidson,movie,True
5706098371a0651ac0e514f8,"Jordan Ladd, Rob Lowe, Jamie Kennedy, Mike Schwartz",18 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMTgzMTI5MDYwM15BMl5BanBnXkFtZTcwNDk0MzEyMQ@@._V1_SX300.jpg,English,tt0181836,"12,996","1,919",USA,James Gunn,6.0,"Action, Comedy, Fantasy",N/A,R,82 min,The Specials,38,Craig Mazin,movie,True
5706098371a0651ac0e514f9,"Jessica Paré, Victoria Snow, Jessica Mackenzie, Macha Grenon",13 Oct 2000,http://ia.media-imdb.com/images/M/MV5BMTIwMjQ0MzYxMV5BMl5BanBnXkFtZTcwNzMyNTEzMQ@@._V1_SX300.jpg,"English, French",tt0192949,,"1,480","Canada, France","Denys Arcand, Jacob Potashnik",5.7,"Drama, Comedy",2 wins & 7 nominations.,R,100 min,Stardom,36,Denys Arcand,movie,True
5706098371a0651ac0e514fa,"Franka Potente, Benno Fürmann, Anna Loos, Sebastian Blomberg",03 Feb 2000,http://ia.media-imdb.com/images/M/MV5BMTI1NjkyMDA3OF5BMl5BanBnXkFtZTcwNjUxMjcyMQ@@._V1_SX300.jpg,"German, Latin",tt0187696,"5,725","10,083",Germany,"Peter Engelmann (dramaturge, Stefan Ruzowitzky",6.1,"Horror, Thriller",1 win & 3 nominations.,R,103 min,Anatomy,33,Stefan Ruzowitzky,movie,True
5706098371a0651ac0e514fb,"Marc Grapey, Rebecca Harrell Tickell, Tyne Daly, Frederic Forrest",15 Sep 2000,http://ia.media-imdb.com/images/M/MV5BMTI1MDQ3NTMwNF5BMl5BanBnXkFtZTcwNjA3MjU1MQ@@._V1_SX300.jpg,English,tt0181945,,86,USA,Dorothy Tristan,7.0,"Comedy, Drama",N/A,N/A,106 min,A Piece of Eden,43,John D. Hancock,movie,True
5706098371a0651ac0e514fc,Leslie Nielsen,N/A,N/A,English,tt0217952,,6,Canada,Gerald Tripp,6.2,"Animation, Family, Comedy",N/A,N/A,N/A,Pumper Pups,N/A,N/A,series,True
