_id,Released,Writer,Type,imdbVotes,Response,Genre,Metascore,imdbID,imdbRating,Title,Rated,Language,Country,Box_office,Runtime,Actors,Director,Awards,Poster
5707203271a0650af414dfcf,13 Jul 2007,"David Gilbert, George Ratliff",movie,"9,891",True,"Drama, Horror, Thriller",69,tt0808331,5.9,Joshua,R,English,USA,"478,492",106 min,"Sam Rockwell, Vera Farmiga, Celia Weston, Dallas Roberts",George Ratliff,5 wins & 6 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE5NTMyMzA0OV5BMl5BanBnXkFtZTcwNDExNTk0MQ@@._V1_SX300.jpg
5707203271a0650af414dfd0,28 May 2009,Terence Winter,movie,"4,996",True,"Crime, Drama",53,tt0283503,6.4,Brooklyn Rules,R,English,USA,"398,420",99 min,"Paulo Araujo, Daniel Tay, Ty Thomas Reed, Brian O'Neill",Michael Corrente,N/A,http://ia.media-imdb.com/images/M/MV5BMTM3MTAwNDk0N15BMl5BanBnXkFtZTcwOTM0MzA1MQ@@._V1_SX300.jpg
5707203271a0650af414dfd1,15 May 2007,N/A,movie,18,True,"Documentary, Short",N/A,tt1045816,6.9,Behind the Scenes of 'Seraphim Falls',N/A,English,USA,,19 min,"Robert Baker, Bill Bartis, Pierce Brosnan, David Flynn",N/A,N/A,N/A
5707203271a0650af414dfd2,10 May 2007,"David Schechter, Theo van Gogh (based on the film by, Theodor Holman (screenplay, Hans Teeuwen (idea, Steve Buscemi (screenplay)",movie,"12,034",True,Drama,64,tt0480269,6.9,Interview,R,English,"USA, Canada, Netherlands","416,417",84 min,"Steve Buscemi, Sienna Miller, Michael Buscemi, Tara Elders",Steve Buscemi,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIwNTA3MTgwNF5BMl5BanBnXkFtZTcwODYxNDk0MQ@@._V1_SX300.jpg
5707203271a0650af414dfd3,09 Feb 2007,"Brian Bird (screenplay, Michael Landon Jr. (screenplay, Francine Rivers (novel)",movie,"1,551",True,Drama,37,tt0810928,5.9,The Last Sin Eater,PG-13,English,USA,"379,643",117 min,"Louise Fletcher, Henry Thomas, Liana Liberato, Soren Fulton",Michael Landon Jr.,1 win.,http://ia.media-imdb.com/images/M/MV5BMTIyMjIzNTgzN15BMl5BanBnXkFtZTcwNzA2NTQ0MQ@@._V1_SX300.jpg
5707203271a0650af414dfd4,20 Jul 2007,"Brenda Blethyn, Jo Brand, Keith Thompson",movie,"1,707",True,"Comedy, Drama",50,tt0432264,6.6,Introducing the Dwights,R,English,Australia,"378,921",105 min,"Brenda Blethyn, Rebecca Gibney, Khan Chittenden, Richard Wilson",Cherie Nowlan,3 wins & 20 nominations.,http://ia.media-imdb.com/images/M/MV5BMTcwOTkyNTk5NV5BMl5BanBnXkFtZTcwMzIxNTk0MQ@@._V1_SX300.jpg
5707203271a0650af414dfd5,16 Feb 2007,"Sergio Barrejón, Borja Cobeaga, Roni Ezra, Javier Fesser, Pelle Moller, Peter Templeman",movie,7,True,N/A,N/A,tt2546300,8.1,The 2006 Academy Award Nominated Short Films: Live Action,N/A,English,"USA, Spain, Denmark, Australia",,129 min,"Ramón Barea, Mariví Bilbao, Robb Buckland, Thomas Campbell","Borja Cobeaga, Javier Fesser, Soren Pilmark, Ari Sandel, Peter Templeman",N/A,http://ia.media-imdb.com/images/M/MV5BMTY3ODE2NzY4Nl5BMl5BanBnXkFtZTcwNDQ3NjE5OA@@._V1_SX300.jpg
5707203271a0650af414dfd6,05 Sep 2007,N/A,movie,12,True,"Documentary, Short",N/A,tt1084715,7.3,The Making of 'This Is England',TV-PG,English,USA,,7 min,"Mark Herbert, Shane Meadows, Thomas Turgoose",N/A,N/A,N/A
5707203271a0650af414dfd7,05 Oct 2007,"Daniel G. Karslake, Helen R. Mendoza",movie,"3,937",True,Documentary,73,tt0912583,7.9,For the Bible Tells Me So,UNRATED,English,USA,"309,123",95 min,"Imogene Robinson, Victor Robinson, Gene Robinson, Isabella 'Boo' McDaniel",Daniel G. Karslake,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTIxMTMyODkzMV5BMl5BanBnXkFtZTcwMjc5MDE2MQ@@._V1_SX300.jpg
5707203271a0650af414dfd8,10 Feb 2007,Sarah Kass,movie,8,True,"Drama, History",N/A,tt0486732,9.0,USS Constellation: Battling for Freedom,N/A,English,USA,,N/A,"Yemi Goodman Ajibade, Jade Anouka, Billie-Suliat Baker, Richard Cole",Mike Loades,N/A,N/A
5707203271a0650af414dfd9,09 Feb 2007,"Walter Fontana, Massimo Venier",movie,420,True,Comedy,N/A,tt0982898,6.7,Mi fido di te,N/A,Italian,Italy,,100 min,"Ale, Luciana Alzati, Emanuele Arrigazzi, Alessandro Betti",Massimo Venier,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMjcxZWZlYjctNDNhNS00ZmRhLTk3ZDQtN2VjYWNjMjZkMWVlXkEyXkFqcGdeQXVyMTQ0MDE5OTI@._V1_SX300.jpg
5707203271a0650af414dfda,28 Sep 2007,N/A,movie,N/A,True,"Short, Adventure, Fantasy",N/A,tt1196232,N/A,The Red Chalk,N/A,English,USA,,20 min,"Irene Bedard, Tod Thawley, Laura Jordan, Ravil Isyanov",Matthew Patrick,N/A,N/A
5707203271a0650af414dfdb,01 Jun 2007,Dan Klores,movie,"1,964",True,Documentary,69,tt0790706,7.1,Crazy Love,PG-13,English,USA,"300,372",92 min,"Bob Janoff, Burt Pugach, Linda Pugach, Sylvia Hoffman","Dan Klores, Fisher Stevens",5 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTUyNjcwMTYwOV5BMl5BanBnXkFtZTcwMTA4OTc0MQ@@._V1_SX300.jpg
5707203271a0650af414dfdc,15 Oct 2007,Chris Heimerdinger,movie,164,True,"Adventure, Fantasy",N/A,tt0479974,5.2,Passage to Zarahemla,PG-13,English,USA,"292,990",90 min,"Summer Naomi Smart, Moronai Kanekoa, Brian Kary, D.L. Walker",Chris Heimerdinger,N/A,http://ia.media-imdb.com/images/M/MV5BMTc3NzA1NzY2OV5BMl5BanBnXkFtZTcwNjAyMjU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfdd,25 May 2007,"Apoorva Lakhia, Suresh Nair, Raj Vasant (Dialogue)",movie,"5,209",True,"Action, Crime, Drama",N/A,tt0811066,7.1,Shootout at Lokhandwala,N/A,Hindi,India,"289,232",122 min,"Amitabh Bachchan, Sanjay Dutt, Sunil Shetty, Arbaaz Khan",Apoorva Lakhia,3 wins & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTQ3NDM2ODk2M15BMl5BanBnXkFtZTgwMjg3OTczNDE@._V1_SX300.jpg
5707203271a0650af414dfde,12 Sep 2007,Mike Cahill,movie,"19,609",True,"Comedy, Drama",63,tt0388182,6.7,King of California,PG-13,"English, Spanish",USA,"263,674",93 min,"Michael Douglas, Evan Rachel Wood, Willis Burks II, Laura Kachergus",Mike Cahill,N/A,http://ia.media-imdb.com/images/M/MV5BMzQxMzIzMjY3N15BMl5BanBnXkFtZTcwMDMzMjM1MQ@@._V1_SX300.jpg
5707203271a0650af414dfdf,09 May 2008,John Sayles,movie,"1,651",True,"Crime, Drama, History",68,tt0829193,6.8,Honeydripper,PG-13,English,USA,"267,880",124 min,"Danny Glover, LisaGay Hamilton, Yaya DaCosta, Charles S. Dutton",John Sayles,3 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI3NTU5MDM4NF5BMl5BanBnXkFtZTcwMTAxNzg3Mg@@._V1_SX300.jpg
5707203271a0650af414dfe0,26 Sep 2008,Mark Obenhaus,movie,572,True,"Documentary, Sport",58,tt1003118,7.4,Steep,PG,English,USA,"259,840",92 min,"Ingrid Backstrom, Anselme Baud, Bill Briggs, Doug Coombs",Mark Obenhaus,N/A,http://ia.media-imdb.com/images/M/MV5BMTEwMjM1MDQ1NTNeQTJeQWpwZ15BbWU3MDE0MDI1NTE@._V1_SX300.jpg
5707203271a0650af414dfe1,07 Dec 2007,David Wall,movie,251,True,Drama,N/A,tt1109499,5.9,Noëlle,PG,English,USA,"242,924",90 min,"David Wall, Sean Patrick Brennan, Kerry Wall, Brennan Wall",David Wall,N/A,http://ia.media-imdb.com/images/M/MV5BMTIyMTczNDA4N15BMl5BanBnXkFtZTcwMjk5MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfe2,18 May 2007,N/A,movie,"3,037",True,"Documentary, Biography, Music",79,tt0800099,7.7,Joe Strummer: The Future Is Unwritten,UNRATED,English,"Ireland, UK","248,182",124 min,"Brigitte Bardot, Bono, Steve Buscemi, Terry Chimes",Julien Temple,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMjE4MDc1NTY1M15BMl5BanBnXkFtZTYwODc2MDM4._V1_SX300.jpg
5707203271a0650af414dfe3,26 Oct 2007,"Mircea Eliade (novel, Francis Ford Coppola",movie,"11,194",True,"Comedy, Drama, Fantasy",43,tt0481797,6.3,Youth Without Youth,R,"English, Sanskrit, German, French, Italian, Russian, Romanian, Mandarin, Latin, Armenian","USA, Romania, France, Italy, Germany","239,495",124 min,"Tim Roth, Alexandra Maria Lara, Bruno Ganz, André Hennicke",Francis Ford Coppola,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BNjU1NzA1OTkxM15BMl5BanBnXkFtZTcwMzgzMDM1MQ@@._V1_SX300.jpg
5707203271a0650af414dfe4,27 Jul 2007,"Feroz Abbas Khan, Chandulal Dalal (book, Neelamben Parikh (book)",movie,"1,285",True,"Biography, Drama, History",57,tt0459293,7.4,"Gandhi, My Father",N/A,"Hindi, English, Gujarati, Bengali",India,"240,425",136 min,"Akshaye Khanna, Darshan Jariwala, Shefali Shetty, Bhoomika Chawla",Feroz Abbas Khan,2 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMjA5NTc3MDY4NV5BMl5BanBnXkFtZTgwNjE3MDAxMzE@._V1_SX300.jpg
5707203271a0650af414dfe5,14 Dec 2007,N/A,movie,"2,800",True,"Documentary, Family, Mystery",74,tt0912592,7.2,My Kid Could Paint That,PG-13,"English, Mandarin","USA, UK","231,274",82 min,"Amir Bar-Lev, Anthony Brunelli, Elizabeth Cohen, Jonathan Crosby",Amir Bar-Lev,7 nominations.,http://ia.media-imdb.com/images/M/MV5BMTIyMjY4OTQwNV5BMl5BanBnXkFtZTcwMzE5NjA1MQ@@._V1_SX300.jpg
5707203271a0650af414dfe6,02 Nov 2007,Steve Galluccio,movie,240,True,"Comedy, Drama",N/A,tt0870222,5.7,Surviving My Mother,N/A,English,Canada,,95 min,"Caroline Dhavernas, Ellen David, Colin Mochrie, Adam Harrington",Émile Gaudreault,2 wins & 4 nominations.,N/A
5707203271a0650af414dfe7,28 Jun 2007,N/A,movie,N/A,True,Documentary,N/A,tt2195500,N/A,Ira! - Invisível DJ - A Gravação do Disco,N/A,Portuguese,Brazil,,N/A,"Rick Bonadio, Ricardo Gaspa, Andre Jung, Edgard Scandurra",Ricardo Laganaro,N/A,N/A
5707203271a0650af414dfe8,18 Oct 2007,"Jose Rivera (screenplay, Peter Landesman (story, Jose Rivera (story, Peter Landesman (article)",movie,"14,588",True,"Crime, Drama, Thriller",42,tt0399095,7.5,Trade,R,"English, Spanish, Polish, Russian","Germany, USA",,120 min,"Kevin Kline, Cesar Ramos, Alicja Bachleda, Paulina Gaitan",Marco Kreuzpaintner,5 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg1MzIyNDY3Nl5BMl5BanBnXkFtZTcwMjUyNDE1MQ@@._V1_SX300.jpg
5707203271a0650af414dfe9,17 Jul 2007,Michael Bodie,movie,16,True,"Short, Comedy, Fantasy",N/A,tt1056111,6.8,The Page Turner,N/A,English,USA,"208,691",7 min,"Joseph Gilbert, Lucy Owen, Robert Holden, Julia Silverman",Michael Bodie,N/A,N/A
5707203271a0650af414dfea,N/A,N/A,movie,N/A,True,Adult,N/A,tt1085361,N/A,An Angel & a Sweetheart,N/A,N/A,N/A,,N/A,"Mick Blue, Benjamin Brat, Angel Dark, Jane Darling",N/A,N/A,N/A
5707203271a0650af414dfeb,16 Nov 2007,N/A,movie,"1,079",True,"Documentary, Comedy",60,tt0939681,6.4,What Would Jesus Buy?,PG,English,USA,"196,990",91 min,"Adetola Abiade, Paul Allen, Paul Norman Allen, Paul Norman Allen",Rob VanAlkemade,N/A,http://ia.media-imdb.com/images/M/MV5BMTg4NTUxMjgxOV5BMl5BanBnXkFtZTcwODYxMjU1MQ@@._V1_SX300.jpg
5707203271a0650af414dfec,25 Jun 2007,Valentin Goshev,movie,27,True,Comedy,N/A,tt1065535,7.0,Lonely Hearts,N/A,Bulgarian,Bulgaria,,59 min,"Hristo Garbov, Svetla Yancheva, Filip Trifonov, Vesela Kazakova",Valentin Goshev,N/A,N/A
5707203271a0650af414dfed,18 Dec 2007,N/A,movie,15,True,"Documentary, Short",N/A,tt1163819,6.5,The Making of 'Hatchet',N/A,English,USA,,40 min,"Will Barratt, Sarah Elbert, Robert Englund, Tamara Feldman",Sarah Elbert,N/A,N/A
5707203271a0650af414dfee,18 Sep 2007,"Kate Boutilier (developer, Eryk Casemiro (developer, Mario Piluso (additional material)",movie,19,True,Animation,N/A,tt1145855,5.5,Holly Hobbie and Friends: Best Friends Forever,NOT RATED,English,USA,,N/A,"Alyson Stoner, Liliana Mumy, Tinashe, Jansen Panettiere",Mario Piluso,N/A,http://ia.media-imdb.com/images/M/MV5BMTM0MTYyMTc3N15BMl5BanBnXkFtZTcwMTk3ODAwMw@@._V1_SX300.jpg
5707203271a0650af414dfef,07 Sep 2007,"Paritosh Painter (story, Paritosh Painter (screenplay, Paritosh Painter (dialogue, Balvinder Singh Suri (dialogue, Bunty Rathore (dialogue)",movie,"5,387",True,"Adventure, Comedy, Mystery",N/A,tt0845448,7.0,Dhamaal,N/A,Hindi,India,,136 min,"Sanjay Dutt, Riteish Deshmukh, Arshad Warsi, Aashish Chaudhary",Indra Kumar,N/A,http://ia.media-imdb.com/images/M/MV5BNmYxOWRiY2YtNTRiNS00YzExLTljODctNTg3NWUwNTEyZDQ3XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg
5707203271a0650af414dff0,03 Jul 2007,"Bill Guttentag (screenplay, Dan Sturman (screenplay, Elizabeth Bentley (screenplay, Bill Guttentag (story, Dan Sturman (story)",movie,"2,862",True,"Biography, History, War",76,tt0893356,7.9,Nanking,R,"Japanese, Mandarin, English",USA,"160,140",88 min,"Hugo Armstrong, Rosalind Chao, Stephen Dorff, John Getz","Bill Guttentag, Dan Sturman",6 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY5MTAwMjI1NV5BMl5BanBnXkFtZTcwODAzMjc1MQ@@._V1_SX300.jpg
5707203271a0650af414dff1,N/A,Michael V.,movie,N/A,True,"Comedy, Music",N/A,tt1058736,N/A,Michael V: The Bubble G Anthology,N/A,Tagalog,Philippines,,N/A,"Michael V., Ogie Alcasid, Antonio Aquitania, Diego Llorico",Michael V.,N/A,N/A
5707203271a0650af414dff2,05 Jan 2007,"Bret McKinney, Mark Andrew Olsen, Kelly Kennemer",movie,"4,915",True,"Biography, Comedy, Drama",53,tt0422783,7.4,Music Within,R,English,USA,"153,205",94 min,"Clint Jung, Melissa George, Marion Ross, Rebecca De Mornay",Steven Sawalich,1 win & 1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTM2MjE0NTcwNl5BMl5BanBnXkFtZTcwOTM0MDQ1NA@@._V1_SX300.jpg
5707203271a0650af414dff3,08 Jan 2007,N/A,movie,19,True,"Documentary, Short",N/A,tt0953896,7.1,The Making of 'Severance',N/A,English,UK,,34 min,"Jason Newmark, Danny Dyer, Claudie Blakley, Andy Nyman",William Prouty,N/A,http://ia.media-imdb.com/images/M/MV5BMTg2ODg5ODYyNF5BMl5BanBnXkFtZTcwNjU1MzM0MQ@@._V1_SX300.jpg
5707203271a0650af414dff4,11 Apr 2008,"Anne Sundberg, Ricki Stern",movie,"1,430",True,Documentary,78,tt0912580,7.8,The Devil Came on Horseback,N/A,"English, Arabic",USA,"132,309",85 min,"Nicholas Kristof, Brian Steidle","Ricki Stern, Anne Sundberg",5 wins & 4 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ2NTI4NDUwM15BMl5BanBnXkFtZTcwOTE0MjA1MQ@@._V1_SX300.jpg
5707203271a0650af414dff5,01 Oct 2008,Namrata Singh Gujral,movie,565,True,"Comedy, Drama, Romance",N/A,tt0485185,5.2,Americanizing Shelley,PG,English,USA,"126,403",90 min,"Namrata Singh Gujral, Beau Bridges, Brad Raider, RonReaco Lee",Lorraine Senna,N/A,http://ia.media-imdb.com/images/M/MV5BMTI0ODc3NTU5OV5BMl5BanBnXkFtZTcwODg4MjY0MQ@@._V1_SX300.jpg
5707203271a0650af414dff6,22 May 2007,N/A,movie,11,True,"Documentary, Short",N/A,tt1053885,7.6,The Making of 'Fay Grim' or: How Do You Spell Espionage?,N/A,English,USA,,17 min,"Hal Hartley, Parker Posey, Jeff Goldblum, Thomas Jay Ryan",N/A,N/A,N/A
5707203271a0650af414dff7,19 Apr 2009,N/A,movie,988,True,Documentary,71,tt0912590,7.3,Manda Bala (Send a Bullet),UNRATED,"English, Portuguese","Brazil, USA","111,444",85 min,N/A,Jason Kohn,7 wins & 5 nominations.,http://ia.media-imdb.com/images/M/MV5BMTg5OTU3MjM2Nl5BMl5BanBnXkFtZTcwMTQ0MzA1MQ@@._V1_SX300.jpg
5707203271a0650af414dff8,19 Jun 2008,"John Burnham Schwartz (screenplay, Terry George (screenplay, John Burnham Schwartz (novel)",movie,"18,408",True,"Crime, Drama, Thriller",46,tt0831884,6.7,Reservation Road,R,English,"USA, Germany","101,440",102 min,"Joaquin Phoenix, Elle Fanning, Jennifer Connelly, Sean Curley",Terry George,1 win & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTkyMjc1MDc3Ml5BMl5BanBnXkFtZTcwNjEyNjM1MQ@@._V1_SX300.jpg
5707203271a0650af414dff9,11 Oct 2007,N/A,movie,N/A,True,"Short, Drama, Music",N/A,tt3522054,N/A,David,N/A,English,"Iceland, USA",,N/A,"Isaac Kellman Carlen, Isabella Estella, Justine Hanson, Nikolai Mynhardt",Avar Johannsson,N/A,N/A
5707203271a0650af414dffa,01 Nov 2008,"Sean Fine, Andrea Nix",movie,"1,027",True,"Documentary, Music, War",68,tt0912599,7.9,War Dance,PG-13,"Acholi, English",USA,"111,469",105 min,"Dominic, Nancy, Rose, Jane Adong","Sean Fine, Andrea Nix",Nominated for 1 Oscar. Another 10 wins & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM2OTA5MzU3Nl5BMl5BanBnXkFtZTcwMjQwMjU1MQ@@._V1_SX300.jpg
5707203271a0650af414dffb,06 Jul 2007,Sebastian Gutierrez,movie,"10,138",True,"Action, Horror, Mystery",N/A,tt0389328,4.9,Rise: Blood Hunter,R,English,USA,"106,398",97 min,"Robert Forster, Cameron Richardson, Lucy Liu, Allan Rich",Sebastian Gutierrez,N/A,http://ia.media-imdb.com/images/M/MV5BMjE1MjY2ODgxNF5BMl5BanBnXkFtZTcwNjA3NDc0MQ@@._V1_SX300.jpg
5707203271a0650af414dffc,06 Jun 2007,Erik D'Amato,series,N/A,True,Documentary,N/A,tt1047724,N/A,Budapest to Bamako,Unrated,N/A,N/A,,1 h 36 min,Scott Alexander Young,"Geza Villam, Tibor Vince Vinyus",N/A,N/A
5707203271a0650af414dffd,02 Nov 2007,Ted Braun,movie,640,True,Documentary,66,tt0988102,7.0,Darfur Now,PG,"Fur, Arabic, English, Spanish",USA,"107,841",98 min,"Ahmed Mahammed Abaka, Sheikh Ahmed Mohamad Abakar, Hawa Abaker, Hejewa Adam",Ted Braun,2 wins & 6 nominations.,http://ia.media-imdb.com/images/M/MV5BMTU5NTkyNjU3M15BMl5BanBnXkFtZTcwNzE3MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414dffe,15 Aug 2008,Jonathan Demme,movie,736,True,"Documentary, Biography, History",58,tt0913958,7.0,Jimmy Carter Man from Plains,PG,English,USA,"108,282",125 min,"Lillian Carter, Jimmy Carter, Rosalynn Carter, Elizabeth Hayes",Jonathan Demme,3 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTUxNTAyODI3NV5BMl5BanBnXkFtZTcwOTQyOTI1MQ@@._V1_SX300.jpg
5707203271a0650af414dfff,25 Apr 2009,"Aaron Woolf, Ian Cheney, Curtis Ellis, Jeffrey K. Miller",movie,"1,692",True,Documentary,70,tt1112115,7.1,King Corn,UNRATED,English,USA,"81,368",88 min,"Bob Bledsoe, Earl L. Butz, Dawn Cheney, Ian Cheney",Aaron Woolf,N/A,http://ia.media-imdb.com/images/M/MV5BMzIyMDk4MDE4NF5BMl5BanBnXkFtZTcwODc4MDU1MQ@@._V1_SX300.jpg
5707203271a0650af414e000,14 Oct 2008,"Judy Hecht Dumontet, Mitchell Leib (story, Julius Robinson",movie,337,True,Comedy,22,tt0227671,5.5,Tortilla Heaven,PG-13,English,USA,"104,999",98 min,"José Zúñiga, Miguel Sandoval, Olivia Hussey, Elpidia Carrillo",Judy Hecht Dumontet,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTEwODgxMTA3NzVeQTJeQWpwZ15BbWU3MDIxNzI0NDE@._V1_SX300.jpg
5707203271a0650af414e001,26 Oct 2007,N/A,movie,771,True,"Documentary, Crime",65,tt1086340,6.7,Mr. Untouchable,R,English,USA,"103,590",92 min,"Leroy 'Nicky' Barnes, Don Ferrarone, Thelma Grant, Carol Hawkins-Williams",Marc Levin,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyNzQ2NzcyNl5BMl5BanBnXkFtZTcwMDA1NzE1MQ@@._V1_SX300.jpg
5707203271a0650af414e002,N/A,N/A,movie,N/A,True,Documentary,N/A,tt1453263,N/A,The Making of Self-Medicated,N/A,English,USA,,63 min,"Kristina Anapau, Tommy Bell, Michael Bowen, Timothy Kendall",Matt Kresling,N/A,N/A
5707203271a0650af414e003,15 May 2007,Martin Smith,movie,43,True,Documentary,N/A,tt1075836,7.0,Stealing Klimt,N/A,"English, German",UK,,92 min,"Maria Altmann, Michael J. Bazyler, Hubertus Czernin, Gerbert Frodl",Jane Chablani,N/A,N/A
5707203271a0650af414e004,10 Oct 2008,David Bromberg,movie,"6,172",True,"Comedy, Drama, Romance",50,tt0490579,6.8,Dedication,R,English,USA,"91,169",95 min,"Tom Wilkinson, Billy Crudup, Christine Taylor, Bob Balaban",Justin Theroux,N/A,http://ia.media-imdb.com/images/M/MV5BMTM3MjA1NDE2Ml5BMl5BanBnXkFtZTcwNTI4ODA1MQ@@._V1_SX300.jpg
5707203271a0650af414e005,29 Apr 2007,N/A,movie,385,True,"Documentary, Music",81,tt1003116,8.4,Pete Seeger: The Power of Song,PG,English,USA,"175,099",93 min,"Joan Baez, Johnny Cash, Bill Clinton, Bob Dylan",Jim Brown,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTY5Mzg0NTM2M15BMl5BanBnXkFtZTcwMTk1Mjc1MQ@@._V1_SX300.jpg
5707203271a0650af414e006,10 May 2007,Doris Dörrie,movie,291,True,Documentary,N/A,tt0943512,6.0,How to Cook Your Life,PG-13,"English, German",Germany,"84,097",94 min,"Edward Espe Brown, Doris Dörrie",Doris Dörrie,N/A,http://ia.media-imdb.com/images/M/MV5BMjA1OTMwMDkzNV5BMl5BanBnXkFtZTcwNDc0OTI1MQ@@._V1_SX300.jpg
5707203271a0650af414e007,01 Mar 2007,N/A,movie,131,True,"Short, Sci-Fi",N/A,tt1600530,2.1,Revolver,NOT RATED,English,USA,,37 min,"Scott Brown, Ethan Marten, Gary Wade Morton, John Pycior",Kimball Carr,2 wins.,http://ia.media-imdb.com/images/M/MV5BMTU5MzgyMzMwNl5BMl5BanBnXkFtZTgwOTQ1Mzk2NDE@._V1_SX300.jpg
5707203271a0650af414e008,10 Aug 2007,Paul Schrader,movie,"4,505",True,"Crime, Drama, Mystery",55,tt0783608,5.9,The Walker,R,English,"USA, UK","77,177",108 min,"Woody Harrelson, Kristin Scott Thomas, Lauren Bacall, Ned Beatty",Paul Schrader,1 win.,http://ia.media-imdb.com/images/M/MV5BMjE4Mzg0MTcwOV5BMl5BanBnXkFtZTcwOTE2MjU1MQ@@._V1_SX300.jpg
5707203271a0650af414e009,02 Mar 2007,Kusum Punjabi (story),movie,"1,207",True,Drama,N/A,tt0824375,5.5,Nishabd,N/A,Hindi,India,,110 min,"Amitabh Bachchan, Jiah Khan, Revathy, Nasser",Ram Gopal Varma,N/A,http://ia.media-imdb.com/images/M/MV5BMjMwNzg0MTUwOF5BMl5BanBnXkFtZTgwNDgyMTA2MDE@._V1_SX300.jpg
5707203271a0650af414e00a,30 May 2008,"Robinson Devor, Charles Mudede",movie,"2,231",True,Documentary,63,tt0874423,5.6,Zoo,UNRATED,English,USA,"69,032",75 min,"Coyote, Jenny Edwards, John Edwards, John Paulsen",Robinson Devor,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BNTk3MjkwODQ1OF5BMl5BanBnXkFtZTcwNzgzMTM0MQ@@._V1_SX300.jpg
5707203271a0650af414e00b,24 Oct 2007,N/A,movie,694,True,Documentary,N/A,tt0809439,6.8,Lagerfeld Confidential,N/A,"English, French",France,"66,510",89 min,"Karl Lagerfeld, Nicole Kidman, Brad Kroening, Princess Caroline of Monaco",Rodolphe Marconi,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTc1MjAwMjczMV5BMl5BanBnXkFtZTcwMzY3MDMwMg@@._V1_SX300.jpg
5707203271a0650af414e00c,04 Jun 2007,Cheryl Slean,movie,14,True,Short,N/A,tt1078282,6.4,Diggers,N/A,English,USA,,16 min,"Philip Davis, Marie Matiko, Austin Farwell, Nathan Gamble",Cheryl Slean,N/A,N/A
5707203271a0650af414e00d,20 Apr 2007,"Antonio Pennacchi (novel, Daniele Luchetti (story, Sandro Petraglia (story, Stefano Rulli (story)",movie,"5,021",True,"Comedy, Crime, Drama",71,tt0846040,7.1,My Brother Is an Only Child,R,Italian,"Italy, France","251,004",108 min,"Elio Germano, Riccardo Scamarcio, Angela Finocchiaro, Massimo Popolizio",Daniele Luchetti,20 wins & 22 nominations.,http://ia.media-imdb.com/images/M/MV5BMTQ0MTkyODA1OF5BMl5BanBnXkFtZTcwMzc4Mjc3MQ@@._V1_SX300.jpg
5707203271a0650af414e00e,16 Nov 2007,Brian De Palma,movie,"8,689",True,"Crime, Thriller, War",52,tt0937237,6.2,Redacted,R,"English, French, Arabic, German","USA, Canada","65,087",90 min,"Izzy Diaz, Rob Devaney, Ty Jones, Anas Wellman",Brian De Palma,5 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM2OTY5MDAwNF5BMl5BanBnXkFtZTcwNTA4MTU1MQ@@._V1_SX300.jpg
5707203271a0650af414e00f,08 Aug 2007,Inbar Gilboa,movie,101,True,"Short, Drama, History",N/A,tt0903033,6.2,The Violin,N/A,"German, English",USA,,22 min,"Raviv Ullman, Sarah Drew, Melora Hardin, Michael Perl",Inbar Gilboa,1 win.,N/A
5707203271a0650af414e010,30 Nov 2007,John August,movie,"28,681",True,"Drama, Fantasy, Mystery",52,tt0810988,6.4,The Nines,R,English,USA,"62,745",100 min,"Ryan Reynolds, Melissa McCarthy, Hope Davis, Elle Fanning",John August,2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI5ODI5MTUzN15BMl5BanBnXkFtZTcwOTIwMTE1MQ@@._V1_SX300.jpg
5707203271a0650af414e011,N/A,N/A,series,34,True,Reality-TV,N/A,tt1157596,7.0,Maxed Out,N/A,English,Canada,,N/A,Alison Griffiths,N/A,N/A,N/A
