_id,Rated,Director,Language,imdbID,Released,Type,Awards,Actors,Response,Country,imdbVotes,Runtime,Box_office,imdbRating,Writer,Poster,Genre,Title,Metascore
5707546571a06512a0495938,NOT RATED,Scott Thurman,English,tt2091398,21 Apr 2012,movie,2 wins & 1 nomination.,"Don McLeroy, Kathy Miller, Jonathan Saenz, Stephanie Klenzendorf",True,USA,584,92 min,"21,731",7.0,"Scott Thurman, Jawad Metni",http://ia.media-imdb.com/images/M/MV5BNTYxNTk0Mjk1MV5BMl5BanBnXkFtZTcwMjQyNDA1OA@@._V1_SX300.jpg,"Documentary, History, News",The Revisionaries,70
5707546571a06512a0495939,PG-13,Jacob Rosenberg,English,tt1754853,07 Dec 2012,movie,1 win & 3 nominations.,"Danny Way, Rob Dyrdek, Travis Pastrana, Laird John Hamilton",True,USA,518,96 min,"19,537",7.3,Bret Anthony Johnston (contributing writer),http://ia.media-imdb.com/images/M/MV5BMTQ1MzM4NDA2M15BMl5BanBnXkFtZTcwNDk1MjE2OA@@._V1_SX300.jpg,Documentary,Waiting for Lightning,45
5707546571a06512a049593a,N/A,Ben A. Williams,English,tt2721682,01 Mar 2012,movie,N/A,"Nadine Lewington, Ian Smith",True,UK,N/A,N/A,,N/A,Ben A. Williams,N/A,"Short, Drama",Tube Tube: Bonsai,N/A
5707546571a06512a049593b,R,Stephen Frears,English,tt1132449,22 Jun 2012,movie,N/A,"Rebecca Hall, Joel Murray, Hugo Armstrong, Corbin Bernsen",True,"USA, UK, France","8,511",94 min,"20,998",4.8,"D.V. DeVincentis (screenplay, Beth Raymer (memoir)",http://ia.media-imdb.com/images/M/MV5BMTY2MzUyMDAyNF5BMl5BanBnXkFtZTcwMDAyNDg2OA@@._V1_SX300.jpg,"Comedy, Drama",Lay the Favorite,38
5707546571a06512a049593c,N/A,Sun-Uk Park,N/A,tt2760824,N/A,movie,N/A,N/A,True,South Korea,N/A,11 min,,N/A,"Sun-Uk Park (story, Sun-Uk Park",N/A,"Animation, Short, Sci-Fi",The Day,N/A
5707546571a06512a049593d,PG-13,Dennis Lee,English,tt1393742,20 Apr 2012,movie,1 win & 1 nomination.,"Toni Collette, Michael Sheen, Jason Spevack, Hannah Brigden",True,USA,"4,903",92 min,"8,065",6.4,"Dennis Lee (screenplay, Dennis Lee (short film)",http://ia.media-imdb.com/images/M/MV5BMTA1NjQ0NTYzNjZeQTJeQWpwZ15BbWU3MDc2OTM1NTc@._V1_SX300.jpg,Comedy,Jesus Henry Christ,41
5707546571a06512a049593e,NOT RATED,Josiah David Warren,English,tt2206498,26 Oct 2012,movie,N/A,"Josiah David Warren, Zachary Michael, Erica Lloyd, Chloe Flores",True,USA,5,106 min,,5.6,Sun Hui East,http://ia.media-imdb.com/images/M/MV5BMjMwMTEzNjYzNF5BMl5BanBnXkFtZTcwMDgyNjY2OQ@@._V1_SX300.jpg,Comedy,In Over My Head,N/A
5707546571a06512a049593f,NOT RATED,"Bill Ross IV, Turner Ross",English,tt2011265,10 Mar 2012,movie,5 wins & 8 nominations.,"William Zanders, Bryan Zanders, Kentrell Zandrs",True,USA,180,80 min,"10,431",6.5,N/A,http://ia.media-imdb.com/images/M/MV5BMjE1NTMxNzU0OF5BMl5BanBnXkFtZTcwNDU3NDE3OA@@._V1_SX300.jpg,Documentary,Tchoupitoulas,81
5707546571a06512a0495940,NOT RATED,T. Lee Beideck,English,tt1059317,13 Jan 2012,movie,N/A,"Patrick Warburton, Amanda Plummer, Tommy Bechtold, David Baughman",True,USA,50,98 min,,7.2,T. Lee Beideck,http://ia.media-imdb.com/images/M/MV5BMjAxNDA0NTQ1N15BMl5BanBnXkFtZTcwMjUzNjcyNw@@._V1_SX300.jpg,Comedy,Sophomore,N/A
5707546571a06512a0495941,NOT RATED,Matt Ross,English,tt2124074,09 Nov 2012,movie,N/A,"Chris Messina, Marin Ireland, Robert Deamer, Brett Collier",True,USA,"2,250",82 min,"16,017",5.8,Matt Ross,http://ia.media-imdb.com/images/M/MV5BMTUwOTM5NTMwMF5BMl5BanBnXkFtZTcwNjU5ODIzNw@@._V1_SX300.jpg,Drama,28 Hotel Rooms,50
5707546571a06512a0495942,NOT RATED,B. Unnikrishnan,Malayalam,tt2345561,04 May 2012,movie,N/A,"Mohanlal, Priyamani, Babu Antony, Arjun Nandakumar",True,India,979,100 min,"17,077",7.0,"Agatha Christie (novel, B. Unnikrishnan",http://ia.media-imdb.com/images/M/MV5BNjIzMWUyMzQtYTZhMS00MTQyLWI2ZmYtZTNiODkzODEyNDUyXkEyXkFqcGdeQXVyMjM0ODk5MDU@._V1_SX300.jpg,"Mystery, Thriller",Grandmaster,N/A
5707546571a06512a0495943,N/A,Hayley Kosan,English,tt2244980,01 Apr 2012,movie,N/A,N/A,True,USA,N/A,15 min,,N/A,Kenn Rosendo,N/A,"Short, Comedy, Musical",The Understudy,N/A
5707546571a06512a0495944,N/A,"Paul Anthony McLean, Maurice Sparks, Josiah David Warren",English,tt2093269,28 Sep 2012,movie,N/A,"Josiah David Warren, Alexandra Harris, Paul Anthony McLean, Laura Hercha",True,USA,10,97 min,,4.9,Sun Hui East,http://ia.media-imdb.com/images/M/MV5BMTg3MjExMTU2Nl5BMl5BanBnXkFtZTcwOTcyNjY2OQ@@._V1_SX300.jpg,Drama,The Prophet's Son,N/A
5707546571a06512a0495945,NOT RATED,Mads Matthiesen,"Danish, Thai, English",tt1729226,22 Aug 2012,movie,6 wins & 8 nominations.,"Kim Kold, David Winters, Elsebeth Steentoft, Per Otto Bersang Rasmussen",True,Denmark,"3,421",92 min,"16,135",7.2,"Mads Matthiesen (screenplay, Martin Zandvliet (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTc4NDk4MDM5OV5BMl5BanBnXkFtZTcwMDY1NDExOQ@@._V1_SX300.jpg,Drama,Teddy Bear,70
5707546571a06512a0495946,N/A,N/A,English,tt4489816,01 May 2012,series,N/A,N/A,True,USA,7,N/A,,9.3,N/A,N/A,Documentary,Alps from Above,N/A
5707546571a06512a0495947,PG-13,Franklin Martin,English,tt1371081,26 Oct 2012,movie,N/A,"Kevin Laue, Barry Rohrssen",True,USA,17,93 min,"28,449",6.9,Franklin Martin,http://ia.media-imdb.com/images/M/MV5BMTAxNzQ0NjMyNzReQTJeQWpwZ15BbWU3MDI3OTYyNzk@._V1_SX300.jpg,"Documentary, Drama",Long Shot: The Kevin Laue Story,55
5707546571a06512a0495948,NOT RATED,Grant Gee,English,tt2118702,18 Apr 2012,movie,N/A,Jonathan Pryce,True,UK,163,86 min,,6.9,N/A,http://ia.media-imdb.com/images/M/MV5BMTQzOTM2NzI2NF5BMl5BanBnXkFtZTgwMDYyNTc2MTE@._V1_SX300.jpg,Documentary,Patience (After Sebald),75
5707546571a06512a0495949,Not Rated,BT,N/A,tt2260728,04 May 2012,movie,N/A,N/A,True,N/A,6,107 min,,7.0,N/A,http://ia.media-imdb.com/images/M/MV5BMTc1MjIxODg2N15BMl5BanBnXkFtZTcwNDk3NDQyOQ@@._V1_SX300.jpg,Documentary,This Binary Universe,N/A
5707546571a06512a049594a,N/A,Nair Archawattana,English,tt4500018,01 Dec 2012,movie,N/A,N/A,True,Thailand,N/A,N/A,,N/A,Nair Archawattana,N/A,"Short, Family",Take Me Home,N/A
5707546571a06512a049594b,NOT RATED,Marshall Lewy,English,tt1918727,25 Jan 2012,movie,3 wins & 4 nominations.,"Robert Carlyle, Danny Masterson, Kathleen Wilhoite, A Martinez",True,USA,870,94 min,"15,368",6.3,Marshall Lewy,http://ia.media-imdb.com/images/M/MV5BMTk3MzQxMjExNl5BMl5BanBnXkFtZTcwNTY0NTE2OA@@._V1_SX300.jpg,Drama,California Solo,62
5707546571a06512a049594c,NOT RATED,"Elizabeth Mims, Jason Tippet",English,tt2085888,02 May 2012,movie,4 wins & 7 nominations.,"Garrison Saenz, Kevin Conway, Skye Elmore, Samantha MacDonald",True,USA,340,72 min,"7,138",6.5,N/A,http://ia.media-imdb.com/images/M/MV5BNzA5NDkyODkyN15BMl5BanBnXkFtZTcwMjk2NDE3OA@@._V1_SX300.jpg,"Documentary, Comedy, Romance",Only the Young,71
5707546571a06512a049594d,PG-13,Christopher M. Bessette,English,tt1772408,28 Sep 2012,movie,2 nominations.,"Dermot Mulroney, Mira Sorvino, John Billingsley, Trieu Tran",True,"USA, Thailand",732,88 min,"15,059",5.4,Christopher M. Bessette,http://ia.media-imdb.com/images/M/MV5BMjMyMTk3NzIwM15BMl5BanBnXkFtZTcwNzQ5NDMzOA@@._V1_SX300.jpg,"Drama, Thriller",Trade of Innocents,29
5707546571a06512a049594e,R,Alexis Lloyd,"English, French",tt1484521,16 Nov 2012,movie,N/A,"Condola Rashad, Justin Kirk, Jennifer Tilly, Jason Day",True,"France, USA",727,88 min,"14,686",4.1,Alexis Lloyd,http://ia.media-imdb.com/images/M/MV5BNjM2MjM0MTk2Ml5BMl5BanBnXkFtZTcwMDM5MTYzNw@@._V1_SX300.jpg,"Comedy, Romance",30 Beats,20
5707546571a06512a049594f,N/A,Matthew R. Thompson,English,tt2281579,31 Mar 2012,movie,N/A,"Tommy G. Kendrick, Nita Collins, Richard Moore, Michael Adams",True,USA,8,N/A,,7.2,"Darren Currin, Matthew R. Thompson, Steve Walsh",N/A,"Short, Drama",Unraveled,N/A
5707546571a06512a0495950,R,Steven C. Miller,English,tt2347497,04 Dec 2012,movie,N/A,"Malcolm McDowell, Jaime King, Donal Logue, Rick Skene",True,"Canada, USA","5,436",94 min,"9,672",5.2,Jayson Rothwell (screenplay),http://ia.media-imdb.com/images/M/MV5BMTU2MjMyNDEzMl5BMl5BanBnXkFtZTcwNDcwMjQ2OA@@._V1_SX300.jpg,"Comedy, Horror, Mystery",Silent Night,53
5707546571a06512a0495951,NOT RATED,Jonathan Lisecki,English,tt2106739,12 Mar 2012,movie,3 wins & 4 nominations.,"Jenn Harris, Anna Margaret Hollyman, Matthew Wilkas, Christian Coulson",True,USA,"1,947",85 min,,6.1,Jonathan Lisecki,http://ia.media-imdb.com/images/M/MV5BMTU5Mjc2NDc4OF5BMl5BanBnXkFtZTcwNjAzNDc0OA@@._V1_SX300.jpg,"Comedy, Drama",Gayby,58
5707546571a06512a0495952,PG-13,Steve James,English,tt2239400,21 Sep 2012,movie,N/A,"Gene Atkins, Laura Balcer, Hunt Batjer, Katherine Brearly",True,USA,248,95 min,"14,056",7.4,N/A,http://ia.media-imdb.com/images/M/MV5BODkyNTMwNjQ0OF5BMl5BanBnXkFtZTcwNjQwOTIyOA@@._V1_SX300.jpg,"Documentary, Sport",Head Games,N/A
5707546571a06512a0495953,NOT RATED,Michael David Trozzo,English,tt1681666,02 Mar 2012,movie,N/A,"Tony Todd, Jennifer Freeman, De'Angelo Wilson, Jason Finn",True,USA,90,86 min,,5.1,Michael David Trozzo,http://ia.media-imdb.com/images/M/MV5BMTc5ODg4ODE4M15BMl5BanBnXkFtZTcwOTYzMTcxOA@@._V1_SX300.jpg,Drama,Falling Away,N/A
5707546571a06512a0495954,N/A,"Victress Hitchcock, Amber Bemak",English,tt2445488,01 Oct 2012,movie,N/A,N/A,True,"India, Mexico, Nepal, USA, UK",54,96 min,"13,598",8.5,N/A,N/A,"Documentary, History",When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,N/A
5707546571a06512a0495955,NOT RATED,Corey Grant,English,tt1653002,03 Feb 2012,movie,1 win.,"Stacey Dash, Wesley Jonathan, Jason Weaver, Reagan Gomez-Preston",True,USA,671,111 min,,5.4,Corey Grant,http://ia.media-imdb.com/images/M/MV5BMTc5MzIyNjMwNF5BMl5BanBnXkFtZTcwNjA5ODY4Ng@@._V1_SX300.jpg,"Comedy, Drama",Dysfunctional Friends,N/A
5707546571a06512a0495956,R,Ciarán Foy,English,tt1641975,01 Mar 2013,movie,11 wins & 7 nominations.,"Aneurin Barnard, James Cosmo, Wunmi Mosaku, Amy Shiels",True,"Ireland, UK","5,361",84 min,,5.5,Ciarán Foy,http://ia.media-imdb.com/images/M/MV5BMzIwMTQ2NTAyM15BMl5BanBnXkFtZTcwNDIzMjQ0OA@@._V1_SX300.jpg,"Drama, Horror, Thriller",Citadel,60
5707546571a06512a0495957,N/A,Nitzia Ruiz Zapatero,Spanish,tt2721440,N/A,movie,N/A,"Jaime Tinttori, Oscar Trejo, Venezia Zavala",True,Mexico,N/A,11 min,,N/A,"Pablo Ayala Rodriguez, Nitzia Ruiz Zapatero, Jaime Tinttori",N/A,"Short, Drama",Virginia,N/A
5707546571a06512a0495958,NOT RATED,So Yong Kim,English,tt1570583,19 Sep 2012,movie,1 win & 3 nominations.,"Paul Dano, Peter Roberts, William Roberts, Jon Heder",True,USA,"1,474",94 min,"7,282",6.0,So Yong Kim,http://ia.media-imdb.com/images/M/MV5BMjMxOTg2OTExOF5BMl5BanBnXkFtZTcwMDA0MjYyOA@@._V1_SX300.jpg,Drama,For Ellen,61
5707546571a06512a0495959,R,Stephen Gyllenhaal,English,tt1634286,09 Nov 2012,movie,N/A,"Jason Biggs, Joel David Moore, Lauren Ambrose, Cobie Smulders",True,USA,918,98 min,"6,497",5.3,"Phil Campbell (book, Stephen Gyllenhaal (screenplay, Justin Rhodes (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTQ3MzQ3NzI3M15BMl5BanBnXkFtZTcwNjYyMDg4Nw@@._V1_SX300.jpg,"Comedy, Drama",Grassroots,41
5707546571a06512a049595a,NOT RATED,"Jason Cortlund, Julia Halperin",English,tt1961447,27 Aug 2013,movie,2 wins & 1 nomination.,"Jason Cortlund, Tiffany Esteb, Almex Lee, Gabrielle Maisels",True,"USA, Poland",167,93 min,"10,895",6.5,Jason Cortlund,http://ia.media-imdb.com/images/M/MV5BNjIwMDg2MzcyNl5BMl5BanBnXkFtZTcwODUwNjA5OA@@._V1_SX300.jpg,Drama,"Now, Forager",54
5707546571a06512a049595b,N/A,N/A,English,tt2797920,29 Jul 2012,movie,N/A,N/A,True,USA,N/A,N/A,,N/A,N/A,N/A,Action,Enter the Dragon 2012: Third Anniversary Celebration,N/A
5707546571a06512a049595c,N/A,Anna Djavaheri,"English, Persian",tt2334042,29 Sep 2012,movie,N/A,"Eileen Alidoosti, Steven Bellon, Perry Calisi, John Church",True,USA,N/A,40 min,,N/A,Anna Djavaheri,N/A,"Short, Family",All Quiet on the Front Line,N/A
5707546571a06512a049595d,NOT RATED,Elia Petridis,English,tt1977953,27 Apr 2012,movie,1 win.,"Ernest Borgnine, Barry Corbin, Carla Ortiz, Arturo del Puerto",True,USA,218,99 min,,6.2,Elia Petridis,http://ia.media-imdb.com/images/M/MV5BMjA0Mzc3NTAwOV5BMl5BanBnXkFtZTcwMzQ3Nzg3OA@@._V1_SX300.jpg,"Comedy, Drama, Western",The Man Who Shook the Hand of Vicente Fernandez,N/A
5707546571a06512a049595e,N/A,Cianan Allen Meyer,"English, Russian",tt2275959,01 Jun 2012,movie,N/A,"Cianan Allen Meyer, David Garrison, Griffin McPherson, Connor Myers",True,USA,22,100 min,,5.2,"Cianan Allen Meyer, Griffin McPherson, Cayden Squires",N/A,"Action, Adventure, Comedy",Special Forces,N/A
5707546571a06512a049595f,NOT RATED,Yung Chang,Chinese,tt2082232,20 Jan 2012,movie,3 wins & 2 nominations.,"Zongli He, Yunfei Miao, Moxiang Qi, Ye Xinchun",True,"Canada, China, Finland, Japan, UK",287,94 min,"10,481",5.9,Yung Chang,http://ia.media-imdb.com/images/M/MV5BNDY4NjQzNDkyOF5BMl5BanBnXkFtZTcwOTEwNjk4Nw@@._V1_SX300.jpg,"Documentary, Sport",China Heavyweight,77
5707546571a06512a0495960,NOT RATED,Saji Surendran,Malayalam,tt2407826,21 Sep 2012,movie,N/A,"Asif Ali, Indrajith, Jayasurya, Lal",True,India,134,140 min,"10,135",3.8,Krishna Poojappura,http://ia.media-imdb.com/images/M/MV5BMWRmZDVlZTAtNmYwMy00ZWZjLTlkNGUtODFmODQxMDU4NDdhXkEyXkFqcGdeQXVyNjQ5NTA2ODE@._V1_SX300.jpg,Comedy,Husbands in Goa,N/A
5707546571a06512a0495961,NOT RATED,Arnab Chaudhuri,Hindi,tt2404027,25 May 2012,movie,1 nomination.,"Yudhveer Bakoliya, Ashok Banthia, Ravi Khanvilkar, Vijay Kashyap",True,India,"1,029",96 min,"7,075",7.0,"Rajesh Devraj, R.D. Tailang (dialogue)",http://ia.media-imdb.com/images/M/MV5BMzA5MTIxNjA5NV5BMl5BanBnXkFtZTcwNTExMDI4Nw@@._V1_SX300.jpg,"Animation, Action, Adventure",Arjun: The Warrior Prince,N/A
5707546571a06512a0495962,R,"Jay Duplass, Mark Duplass",English,tt0811137,31 Oct 2015,movie,1 nomination.,"Mark Kelly, Steve Zissis, Jennifer Lafleur, Julie Vorus",True,USA,"1,393",76 min,"10,000",6.0,"Jay Duplass, Mark Duplass",http://ia.media-imdb.com/images/M/MV5BMTQ5MjE3NTU0MF5BMl5BanBnXkFtZTcwNjczMjk2Nw@@._V1_SX300.jpg,Comedy,The Do-Deca-Pentathlon,60
5707546571a06512a0495963,N/A,"Catherine Linstrum, David-John Newman",English,tt2819522,N/A,movie,N/A,"Mathew David, Lorna Rose Harris, Laura Hobson, Will Howard",True,UK,N/A,16 min,,N/A,"Catherine Linstrum, David-John Newman",N/A,"Short, Drama",Post Mortem,N/A
5707546571a06512a0495964,R,Paco Plaza,"Spanish, Catalan, French",tt1649444,30 Mar 2012,movie,2 wins & 8 nominations.,"Leticia Dolera, Diego Martín, Ismael Martínez, Àlex Monner",True,Spain,"25,107",80 min,"8,973",5.1,"Luiso Berdejo, David Gallart, Paco Plaza",http://ia.media-imdb.com/images/M/MV5BNDM3OTUzMTA1OF5BMl5BanBnXkFtZTcwNTkwMTE3Nw@@._V1_SX300.jpg,"Action, Fantasy, Horror",[REC] 3: Genesis,45
5707546571a06512a0495965,NOT RATED,Gotham Chopra,English,tt2321249,08 Apr 2014,movie,N/A,"Deepak Chopra, Gotham Chopra",True,USA,94,83 min,"9,050",5.6,Gotham Chopra,http://ia.media-imdb.com/images/M/MV5BMjIxMzI4MDA3MF5BMl5BanBnXkFtZTcwMTgyNjU1OA@@._V1_SX300.jpg,Documentary,Decoding Deepak,48
5707546571a06512a0495966,NOT RATED,Oz Scott,English,tt1680311,27 Jul 2012,movie,N/A,"Kyle Kirk, Matthew Lillard, Wayne Duvall, Stephanie Koenig",True,USA,167,94 min,,4.8,"Tim Cavanaugh, John Bella",http://ia.media-imdb.com/images/M/MV5BMTgxNDUwODAxOV5BMl5BanBnXkFtZTcwMzE1ODU1OA@@._V1_SX300.jpg,"Family, Sport",Home Run Showdown,N/A
5707546571a06512a0495967,NOT RATED,Aurora Guerrero,"Spanish, English",tt1978480,22 Jan 2012,movie,4 nominations.,"Fenessa Pineda, Venecia Troncoso, Joaquín Garrido, Laura Patalano",True,USA,542,85 min,,6.1,Aurora Guerrero,http://ia.media-imdb.com/images/M/MV5BNjk1ODA3ODI5Ml5BMl5BanBnXkFtZTcwMTU5MjAyOA@@._V1_SX300.jpg,Drama,Mosquita y Mari,66
5707546571a06512a0495968,PG-13,Tom Morris,English,tt1971403,22 Aug 2013,movie,1 win.,"Chris Sheffield, Maiara Walsh, Sam Ayers, Skylan Brooks",True,USA,666,94 min,,4.4,"Elliot Feld, Jaz Kalkat, Tom Morris",http://ia.media-imdb.com/images/M/MV5BMTA2NTIyMjY4NjleQTJeQWpwZ15BbWU3MDMwNzc0MTg@._V1_SX300.jpg,Comedy,General Education,21
5707546571a06512a0495969,R,Jay Chandrasekhar,English,tt0835418,24 Aug 2012,movie,1 nomination.,"Paul Schneider, Olivia Munn, Michael Yurchak, Wood Harris",True,USA,"7,315",95 min,"5,215",5.0,"Peter Gaulke, Gerry Swallow",http://ia.media-imdb.com/images/M/MV5BOTU1Njg1MDQyOV5BMl5BanBnXkFtZTcwODE1NTE4Nw@@._V1_SX300.jpg,Comedy,The Babymakers,30
5707546571a06512a049596a,N/A,Nicholas Guy Wilson,English,tt2379914,01 Mar 2012,movie,N/A,"Shannon Brown, Chloe Berman, Neil Kraft",True,USA,14,N/A,,8.1,Michael Bachochin,N/A,"Short, Thriller",Photographic Memory,N/A
5707546571a06512a049596b,NOT RATED,"Burt Sun, Andre Costantini",Portuguese,tt2093067,30 Mar 2012,movie,N/A,N/A,True,Brazil,16,95 min,"6,088",5.0,"Andre Costantini, Burt Sun",http://ia.media-imdb.com/images/M/MV5BMTU5NjAxNzE0OV5BMl5BanBnXkFtZTcwNDMzNjQ1OA@@._V1_SX300.jpg,"Documentary, Biography",Bel Borba Aqui,50
5707546571a06512a049596c,NOT RATED,Michael Walker,English,tt1845849,01 Apr 2014,movie,N/A,"Eric Mabius, Matt Servitto, Annie Parisse, Finn Donoghue",True,USA,"1,808",92 min,"6,240",5.5,Michael Walker,http://ia.media-imdb.com/images/M/MV5BODI3NjkxNTEyN15BMl5BanBnXkFtZTcwNzEwOTE2OA@@._V1_SX300.jpg,"Comedy, Drama",Price Check,67
5707546571a06512a049596d,PG-13,Lee Kirk,English,tt1769363,27 Apr 2012,movie,N/A,"Jenna Fischer, Chris Messina, Malin Akerman, Rich Sommer",True,USA,"7,667",94 min,"5,360",6.7,Lee Kirk,http://ia.media-imdb.com/images/M/MV5BMTQwNjQwMjg0M15BMl5BanBnXkFtZTcwNjA3ODE2Nw@@._V1_SX300.jpg,"Comedy, Drama, Romance",The Giant Mechanical Man,43
5707546571a06512a049596e,NOT RATED,Liz Garbus,English,tt2077747,16 May 2013,movie,1 win.,"F. Murray Abraham, Elizabeth Banks, Adrien Brody, Ellen Burstyn",True,"USA, France","1,199",107 min,,7.3,"Truman Capote (excerpts from memoirs, Liz Garbus, Ralph Greenson (personal papers, Elia Kazan (excerpts from memoirs, Natasha Lytess (excerpts from memoirs, Norman Mailer (excerpts from book, Arthur Miller (excerpts from play, Marilyn Monroe (personal papers, Norman Rosten (excerpts from poem, Gloria Steinem (excerpts from book, Billy Wilder (excerpts from letters)",http://ia.media-imdb.com/images/M/MV5BMjExMDYyMTY3OV5BMl5BanBnXkFtZTcwODI1MTcxOA@@._V1_SX300.jpg,"Documentary, Biography","Love, Marilyn",51
5707546571a06512a049596f,PG-13,Harry Thomason,English,tt1605803,22 Jun 2012,movie,N/A,"Jesse James, Stephen Tobolowsky, Ray McKinnon, Henry Thomas",True,USA,642,102 min,,5.8,"Howard Klausner, Dub Cornett",http://ia.media-imdb.com/images/M/MV5BMTUxNTE3MTAyOF5BMl5BanBnXkFtZTcwMzEzMjY3Nw@@._V1_SX300.jpg,"Biography, Drama, Music",The Last Ride,45
5707546571a06512a0495970,NOT RATED,Brian Savelson,English,tt1945087,10 Mar 2012,movie,3 nominations.,"Zach Gilford, Jena Malone, John Slattery, Gabrielle Union",True,USA,626,103 min,,5.7,Brian Savelson,http://ia.media-imdb.com/images/M/MV5BMTc3NDgxMzk5NF5BMl5BanBnXkFtZTcwMzY2OTI3OA@@._V1_SX300.jpg,Drama,In Our Nature,51
5707546571a06512a0495971,NOT RATED,Alan Govenar,English,tt1959550,30 Mar 2012,movie,N/A,"Harold Chapman, Peter Golding, Oliver Harris, Kit Hussey",True,"USA, France, UK",56,88 min,"5,571",6.6,N/A,http://ia.media-imdb.com/images/M/MV5BMjIxMTExNjUzNl5BMl5BanBnXkFtZTgwNDgzNjY2MDE@._V1_SX300.jpg,"Documentary, Biography, History",The Beat Hotel,40
5707546571a06512a0495972,NOT RATED,Adam Sherman,English,tt1663631,11 Mar 2012,movie,1 win & 1 nomination.,"Lukas Haas, Madeline Zima, Jake Busey, Tania Raymonde",True,USA,450,95 min,"6,106",4.0,"Adam Sherman, Dave Reeves, Rachel Hardisty",http://ia.media-imdb.com/images/M/MV5BMzczMDQ4NzU1OV5BMl5BanBnXkFtZTcwOTQ1NTg0Nw@@._V1_SX300.jpg,Comedy,Crazy Eyes,31
5707546571a06512a0495973,NOT RATED,Matthew A. Cherry,English,tt1986161,09 Mar 2012,movie,1 win & 2 nominations.,"Lance Gross, Nicole Beharie, Vanessa Bell Calloway, Obba Babatundé",True,USA,326,98 min,,5.4,Matthew A. Cherry,http://ia.media-imdb.com/images/M/MV5BNTE0Mzc4NDkxMl5BMl5BanBnXkFtZTcwNzU5MTk1OA@@._V1_SX300.jpg,Drama,The Last Fall,N/A
5707546571a06512a0495974,NOT RATED,Steven Kampmann,English,tt1093355,20 Jan 2012,movie,N/A,"Daniel Raymont, Krysten Ritter, Darrell Hammond, Reiko Aylesworth",True,USA,154,94 min,,4.7,"Steven Kampmann, Matt Smollon",http://ia.media-imdb.com/images/M/MV5BMjAwODM2NzQ2MV5BMl5BanBnXkFtZTcwNzg0Nzg0Ng@@._V1_SX300.jpg,Comedy,BuzzKill,N/A
5707546571a06512a0495975,NOT RATED,Mark Hall,English,tt1834234,07 Jun 2012,movie,1 win & 1 nomination.,N/A,True,"USA, Poland, Japan, Australia, Singapore",382,75 min,"5,757",6.6,N/A,http://ia.media-imdb.com/images/M/MV5BMjAzMjc5MDA0Ml5BMl5BanBnXkFtZTcwMDk5NDk4Nw@@._V1_SX300.jpg,"Documentary, History, News",Sushi: The Global Catch,57
5707546571a06512a0495976,R,Michael Mohan,English,tt1965065,08 Nov 2012,movie,3 wins & 2 nominations.,"Lizzy Caplan, Alison Brie, Martin Starr, Geoffrey Arend",True,USA,"5,407",97 min,"3,755",5.7,"Jeffrey Brown, Michael Mohan, Egan Reich (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTQ0OTExOTUyNl5BMl5BanBnXkFtZTcwNjkwOTI2OA@@._V1_SX300.jpg,"Comedy, Romance",Save the Date,54
5707546571a06512a0495977,NOT RATED,Marialy Rivas,Spanish,tt2125698,30 Nov 2012,movie,4 wins & 4 nominations.,"Alicia Rodríguez, Aline Küppenheim, María Gracia Omegna, Felipe Pinto",True,Chile,"1,760",96 min,"3,798",6.1,"Marialy Rivas, Pedro Peirano, Sebastián Sepúlveda, Camila Gutiérrez",http://ia.media-imdb.com/images/M/MV5BMTM2NTYyNjM5NF5BMl5BanBnXkFtZTcwNTU3Nzg3OA@@._V1_SX300.jpg,"Comedy, Drama",Young and Wild,N/A
5707546571a06512a0495978,R,John Hyams,English,tt1659343,25 Oct 2012,movie,N/A,"Scott Adkins, Dolph Lundgren, Andrei Arlovski, Jean-Claude Van Damme",True,USA,"15,776",114 min,"5,247",5.0,"John Hyams (screenplay, Doug Magnuson (screenplay, Jon Greenhalgh (screenplay, John Hyams (story, Moshe Diamant (story, Richard Rothstein (characters, Christopher Leitch (characters, Dean Devlin (characters)",http://ia.media-imdb.com/images/M/MV5BMTM3ODMxMDY0MF5BMl5BanBnXkFtZTcwNDc3MTY0OA@@._V1_SX300.jpg,"Action, Horror, Mystery",Universal Soldier: Day of Reckoning,58
5707546571a06512a0495979,R,"Bill Jones, Jeff Simpson, Ben Timlett",English,tt1979172,08 Feb 2013,movie,N/A,"Graham Chapman, John Cleese, Terry Jones, Michael Palin",True,UK,"1,213",85 min,"5,102",5.9,"Graham Chapman (book, David Sherlock (book)",http://ia.media-imdb.com/images/M/MV5BMzQ5NjExODAzM15BMl5BanBnXkFtZTcwMDcwMjEyOQ@@._V1_SX300.jpg,"Animation, Comedy",A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,45
5707546571a06512a049597a,R,Gabe Torres,English,tt1990181,17 May 2012,movie,N/A,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger",True,USA,"9,662",92 min,"4,330",6.1,Timothy Mannion,http://ia.media-imdb.com/images/M/MV5BMTU3NzEzNDA3OF5BMl5BanBnXkFtZTcwNDQ1MTkyNw@@._V1_SX300.jpg,Thriller,Brake,38
