_id,Response,Actors,Type,Director,Runtime,Country,imdbRating,Title,Genre,imdbID,Poster,Released,Rated,Writer,Metascore,Box_office,Awards,Language,imdbVotes
5707776b71a0650c681a297c,True,"Calvin Harris, Avicii, Tiësto, Fatboy Slim",movie,"Dan Cutforth, Jane Lipsitz",85 min,USA,6.4,Under the Electric Sky,"Documentary, Music",tt2966934,http://ia.media-imdb.com/images/M/MV5BMjM4NDg0MTkwMF5BMl5BanBnXkFtZTgwNTgxOTU3MTE@._V1_SX300.jpg,29 May 2014,PG-13,N/A,42,"204,150",1 nomination.,English,427
5707776b71a0650c681a297d,True,"Dominic Rains, Ray Park, William Atherton, Faran Tahir",movie,Ajmal Zaheer Ahmad,97 min,USA,4.2,Jinn,Thriller,tt1562899,http://ia.media-imdb.com/images/M/MV5BMTYwOTMyMzAyNV5BMl5BanBnXkFtZTgwODA0NTA4MDE@._V1_SX300.jpg,14 Apr 2014,PG-13,Ajmal Zaheer Ahmad,24,"149,337",N/A,English,"3,651"
5707776b71a0650c681a297e,True,Leila Sansour,movie,Leila Sansour,90 min,"Palestine, United Arab Emirates, UK, USA",6.3,Operation Bethlehem,"Documentary, Biography, Drama",tt2996716,N/A,01 Dec 2014,N/A,Leila Sansour,N/A,,N/A,"English, French",10
5707776b71a0650c681a297f,True,"Jason Schwartzman, Elisabeth Moss, Krysten Ritter, Joséphine de La Baume",movie,Alex Ross Perry,108 min,"USA, Greece",6.4,Listen Up Philip,"Comedy, Drama",tt3093546,http://ia.media-imdb.com/images/M/MV5BMTQ4NjE5NjE1Ml5BMl5BanBnXkFtZTgwMjIyMDY3MjE@._V1_SX300.jpg,21 Oct 2014,NOT RATED,Alex Ross Perry,76,"137,600",2 wins & 10 nominations.,English,"4,256"
5707776b71a0650c681a2980,True,"Christian Stolte, David Pasquesi, Carol Lawrence, Paolo Bonacelli",movie,Juliana Reis,N/A,USA,N/A,Anita,"Adventure, Drama",tt2090570,N/A,N/A,N/A,Lucia Mauro,N/A,,N/A,English,N/A
5707776b71a0650c681a2981,True,"Daniel Wu, Nick Cheung, Sixuan Chen, Kai Chi Liu",movie,Dante Lam,111 min,"Hong Kong, China",6.0,That Demon Within,"Action, Crime",tt3511542,http://ia.media-imdb.com/images/M/MV5BMjE0MjAyMTU4N15BMl5BanBnXkFtZTgwNDk5MzA2MTE@._V1_SX300.jpg,18 Apr 2014,N/A,"Wai Lun Ng (screenplay, Dante Lam (screenplay, Dante Lam (story)",51,"172,343",1 win & 7 nominations.,Cantonese,959
5707776b71a0650c681a2982,True,"Christina Hendricks, Philip Seymour Hoffman, Eddie Marsan, Caleb Landry Jones",movie,John Slattery,88 min,USA,6.1,God's Pocket,"Crime, Drama",tt2920808,http://ia.media-imdb.com/images/M/MV5BMjM1MzgwODc3NF5BMl5BanBnXkFtZTgwOTAwMTg1MTE@._V1_SX300.jpg,08 Aug 2014,R,"Peter Dexter (novel, Alex Metcalf (screenplay, John Slattery (screenplay)",51,"104,401",1 nomination.,English,"7,040"
5707776b71a0650c681a2983,True,"Mrs. Braconi, Fab 5 Freddy, Alicia Keys, Nas",movie,One9,74 min,USA,7.2,Nas: Time Is Illmatic,Documentary,tt3549508,http://ia.media-imdb.com/images/M/MV5BMjUzOTQwNTQxNF5BMl5BanBnXkFtZTgwNDAwNTk1MjE@._V1_SX300.jpg,03 Oct 2014,N/A,Erik Parker,72,"109,300",1 nomination.,English,"1,779"
5707776b71a0650c681a2984,True,"Candy, Terri Lyne Carrington, Quincy Cavers, Bill Cosby",movie,Alan Hicks,84 min,USA,7.7,Keep on Keepin' On,Documentary,tt2674040,http://ia.media-imdb.com/images/M/MV5BMjIxOTU3MjU4Nl5BMl5BanBnXkFtZTgwMjc4OTI5MzE@._V1_SX300.jpg,05 Mar 2015,R,"Davis Coombe, Alan Hicks",77,"162,530",14 wins & 8 nominations.,English,644
5707776b71a0650c681a2985,True,"Patrick Stewart, Isaac C. Singleton Jr., Lorna Raver, Sadie Alexandru",movie,Shahin Sean Solimon,89 min,USA,6.0,Sinbad: The Fifth Voyage,"Action, Adventure, Fantasy",tt1403862,http://ia.media-imdb.com/images/M/MV5BMTk2MTc5ODM0Nl5BMl5BanBnXkFtZTgwMDkwMTA5MjE@._V1_SX300.jpg,07 Feb 2014,PG-13,"Shahin Sean Solimon, Evelyn Gabai",N/A,,N/A,English,"5,379"
5707776b71a0650c681a2986,True,"Matt Berninger, Tom Berninger",movie,Zac Nicholson,9 min,USA,N/A,Opening Night: Mistaken for Strangers,Short,tt3631032,N/A,25 Apr 2014,N/A,N/A,N/A,,N/A,English,N/A
5707776b71a0650c681a2987,True,"Kil-kang Ahn, Sung-kee Ahn, Greg Chun, Choi Jin-Hyuk",movie,Beom-gu Cho,118 min,South Korea,6.7,The Divine Move,"Action, Crime, Drama",tt3419894,http://ia.media-imdb.com/images/M/MV5BZmE5ZjhkMWUtZDU4OS00OWYyLWEyODgtMTk0OTIwNzY5NjQxXkEyXkFqcGdeQXVyOTExODQ3OQ@@._V1_SX300.jpg,25 Jul 2014,N/A,Sung-Hyub Yu,N/A,,1 win & 3 nominations.,Korean,945
5707776b71a0650c681a2988,True,"Mohammed Zeeshan Ayyub, Tarun Dudeja, Emraan Hashmi, Narendra Jetley",movie,Kunal Deshmukh,141 min,India,6.1,Raja Natwarlal,"Drama, Thriller",tt3483712,http://ia.media-imdb.com/images/M/MV5BMTUyNjc5OTQ4Ml5BMl5BanBnXkFtZTgwMzkwNzE0MjE@._V1_SX300.jpg,29 Aug 2014,N/A,"Parveez Sheikh (story, Sanjay Masoom (dialogue)",N/A,"131,105",N/A,Hindi,"2,894"
5707776b71a0650c681a2989,True,"David Attenborough, Björk",movie,"Nick Fenton, Peter Strickland",97 min,UK,7.8,Björk: Biophilia Live,"Documentary, Music",tt3626442,http://ia.media-imdb.com/images/M/MV5BMTQ5MTg2NDYyNV5BMl5BanBnXkFtZTgwNjExNDc0MjE@._V1_SX300.jpg,17 Oct 2014,N/A,N/A,67,"132,949",1 nomination.,English,337
5707776b71a0650c681a298a,True,"Fela Kuti, Yeni Kuti, Femi Kuti, Seun Kuti",movie,Alex Gibney,119 min,USA,7.0,Finding Fela!,"Documentary, Biography, History",tt2194328,http://ia.media-imdb.com/images/M/MV5BMTU1ODM4MDk0MV5BMl5BanBnXkFtZTgwMzQ2NDgyMjE@._V1_SX300.jpg,11 Jun 2015,N/A,N/A,64,,1 nomination.,English,421
5707776b71a0650c681a298b,True,"Dana Ivgy, Nelly Tagar, Shani Klein, Heli Twito",movie,Talya Lavie,97 min,Israel,7.4,Zero Motivation,"Comedy, Drama",tt3576084,http://ia.media-imdb.com/images/M/MV5BMTgzOTg0MDY3NV5BMl5BanBnXkFtZTgwNTI0OTA0MzE@._V1_SX300.jpg,26 Jun 2014,UNRATED,Talya Lavie,69,"101,713",9 wins & 9 nominations.,Hebrew,"2,558"
5707776b71a0650c681a298c,True,"Tom Benedict Knight, Amanda Fernando Stevens, Robert Ashby, Thomas L. Colford",movie,Simon Fellows,101 min,USA,6.1,God the Father,Documentary,tt3722118,http://ia.media-imdb.com/images/M/MV5BMTkzODYzNjYyNl5BMl5BanBnXkFtZTgwNjM0NjA5MjE@._V1_SX300.jpg,31 Oct 2014,R,"Moshe Diamant, Michael Franzese, Galit Hakmon McCord",N/A,"94,025",1 nomination.,English,605
5707776b71a0650c681a298d,True,"Lyle Lovett, John Penton, John Penton",movie,Todd Huffman,135 min,"USA, Austria, Italy",N/A,Penton: The John Penton Story,"Documentary, Adventure, Biography",tt3110272,http://ia.media-imdb.com/images/M/MV5BMTc1MjE0NTA3NV5BMl5BanBnXkFtZTgwMTY0MTYxMzE@._V1_SX300.jpg,01 Jun 2014,N/A,"Todd Huffman (story, Todd Huffman, Todd Huffman",N/A,,N/A,English,N/A
5707776b71a0650c681a298e,True,"Alyssa Jewell, Andrew Jewell, Elizabeth Jewell, Willie Jewell",movie,"Andrew Droz Palermo, Tracy Droz Tragos",91 min,USA,7.3,Rich Hill,"Documentary, Biography, Drama",tt2548738,http://ia.media-imdb.com/images/M/MV5BNTI2NDk0NDA0MF5BMl5BanBnXkFtZTgwODM1NDkwMjE@._V1_SX300.jpg,01 Aug 2014,NOT RATED,N/A,75,,4 wins & 5 nominations.,English,"1,675"
5707776b71a0650c681a298f,True,"Keegan Edwards, Jay Reinke",movie,Jesse Moss,102 min,USA,7.5,The Overnighters,"Documentary, Drama",tt3263996,http://ia.media-imdb.com/images/M/MV5BMjE5MDE3NzA0M15BMl5BanBnXkFtZTgwNjM1NzY2MjE@._V1_SX300.jpg,31 Oct 2014,PG-13,Jesse Moss,89,"108,814",10 wins & 17 nominations.,English,"1,589"
5707776b71a0650c681a2990,True,"Simon Le Bon, John Taylor, Roger Taylor, Nick Rhodes",movie,David Lynch,121 min,USA,6.8,Duran Duran: Unstaged,"Documentary, Music",tt2133214,http://ia.media-imdb.com/images/M/MV5BMTAwMzQ0NjY4NTNeQTJeQWpwZ15BbWU4MDc1NDUyMDMx._V1_SX300.jpg,04 Dec 2014,N/A,N/A,N/A,,N/A,English,164
5707776b71a0650c681a2991,True,"Elizabeth Armstrong, Richard Arum, Jamshed Bharucha, David Boone",movie,Andrew Rossi,90 min,USA,7.0,Ivory Tower,"Documentary, Family, History",tt3263520,http://ia.media-imdb.com/images/M/MV5BMTQ4NTY5NDAxN15BMl5BanBnXkFtZTgwNzUxMTA3MTE@._V1_SX300.jpg,04 May 2015,PG-13,Andrew Rossi,65,"99,555",2 nominations.,English,920
5707776b71a0650c681a2992,True,"Gena Rowlands, Cheyenne Jackson, Julian Sands, Jacki Weaver",movie,Arthur Allan Seidelman,107 min,Hungary,6.9,Six Dance Lessons in Six Weeks,"Comedy, Drama",tt1670994,http://ia.media-imdb.com/images/M/MV5BMjQxMTY0NTg4MF5BMl5BanBnXkFtZTgwOTU5ODQ0MzE@._V1_SX300.jpg,12 Dec 2014,N/A,Richard Alfieri,50,"73,613",N/A,English,86
5707776b71a0650c681a2993,True,"Wei Tang, Shaofeng Feng, Zhiwen Wang, Yawen Zhu",movie,Ann Hui,177 min,"China, Hong Kong",6.4,The Golden Era,"Biography, Drama, Romance",tt3696086,http://ia.media-imdb.com/images/M/MV5BMTk0NzA4NTEwNF5BMl5BanBnXkFtZTgwMTA0MTc5MjE@._V1_SX300.jpg,01 Oct 2014,N/A,Qiang Li,57,"99,872",13 wins & 34 nominations.,Mandarin,668
5707776b71a0650c681a2994,True,"Emily Browning, Olly Alexander, Hannah Murray, Pierre Boulanger",movie,Stuart Murdoch,112 min,UK,6.4,God Help the Girl,"Drama, Musical, Romance",tt2141751,http://ia.media-imdb.com/images/M/MV5BMTg0MDYwNjg2NF5BMl5BanBnXkFtZTgwMTE1NzMyMjE@._V1_SX300.jpg,05 Sep 2014,UNRATED,Stuart Murdoch (screenplay),58,"101,542",3 wins & 6 nominations.,English,"6,024"
5707776b71a0650c681a2995,True,"Ghilherme Lobo, Fabio Audi, Tess Amorim, Lúcia Romano",movie,Daniel Ribeiro,96 min,Brazil,8.0,The Way He Looks,"Drama, Romance",tt1702014,http://ia.media-imdb.com/images/M/MV5BMTQ5NjYxODk2NF5BMl5BanBnXkFtZTgwOTgyNTU4MjE@._V1_SX300.jpg,07 Nov 2014,NOT RATED,Daniel Ribeiro (script),71,"101,137",23 wins & 13 nominations.,Portuguese,"11,872"
5707776b71a0650c681a2996,True,"LaMonta Caldwell, Miguel Cortez, Stephen Gillespie, Aron Hijar",movie,Sebastian Junger,84 min,"USA, Italy, Afghanistan",6.8,Korengal,"Documentary, History, News",tt3578504,http://ia.media-imdb.com/images/M/MV5BMTkxMTI4Mjk4NV5BMl5BanBnXkFtZTgwNTkzMjU2MTE@._V1_SX300.jpg,30 Nov 2015,R,N/A,67,"55,200",1 win.,English,"1,684"
5707776b71a0650c681a2997,True,"Makua Rothman, Bethany Hamilton, Laird John Hamilton, Faith Fay",movie,"Bryan S. Jennings, Bruno Lemos",84 min,"USA, Brazil",9.0,Beyond Sight: The Derek Rabelo Story,"Documentary, Adventure, Family",tt2933292,http://ia.media-imdb.com/images/M/MV5BMjAwMjI5NjQ5NF5BMl5BanBnXkFtZTgwMjA5ODYxMDE@._V1_SX300.jpg,07 Mar 2014,M/PG,"Bryan S. Jennings, Roger Thompson",N/A,"90,194",N/A,English,7
5707776b71a0650c681a2998,True,"Ben Radcliffe, Ian McShane, Isabella Steinbarth, Brandon Robinson",movie,James Griffiths,98 min,UK,6.2,Cuban Fury,"Comedy, Romance, Sport",tt2390237,http://ia.media-imdb.com/images/M/MV5BMTcwMTgwMjkzM15BMl5BanBnXkFtZTgwNDYzMDY0MTE@._V1_SX300.jpg,11 Apr 2014,R,"Jon Brown, Nick Frost (original idea)",52,"90,310",1 win.,"English, Persian, Spanish","14,051"
5707776b71a0650c681a2999,True,Martha Kearney,movie,N/A,N/A,UK,N/A,Generation War: Fact and Fiction,N/A,tt3725252,N/A,N/A,N/A,N/A,N/A,,N/A,English,N/A
5707776b71a0650c681a299a,True,"Adhemar Altieri, Greg Anderson, Edwin Black, John Brackett",movie,"Joshua Tickell, Rebecca Harrell Tickell",88 min,"USA, China",7.7,Pump,Documentary,tt2630916,http://ia.media-imdb.com/images/M/MV5BMjA1Mzg0Nzk5OF5BMl5BanBnXkFtZTgwODY3MzY1MjE@._V1_SX300.jpg,12 Sep 2014,PG,Johnny O'Hara,56,"73,500",N/A,English,462
5707776b71a0650c681a299b,True,"Robert Olding, Don Kruizinga, James Burleson",movie,George L. Heredia,11 min,USA,N/A,Breathe In,"Short, Drama",tt3501026,http://ia.media-imdb.com/images/M/MV5BMTgyMjg5NDgwNF5BMl5BanBnXkFtZTgwMDQyODExMTE@._V1_SX300.jpg,10 Jan 2014,N/A,George L. Heredia,N/A,"88,100",N/A,English,N/A
5707776b71a0650c681a299c,True,"Julian Barbour, Robert J. Bennett, John Byl, Bernard J. Carr",movie,Katheryne Thomas,90 min,USA,5.4,The Principle,"News, Sci-Fi, Thriller",tt2458876,http://ia.media-imdb.com/images/M/MV5BMTg2NTYxOTMzNF5BMl5BanBnXkFtZTgwMTQyODYxMzE@._V1_SX300.jpg,24 Oct 2014,PG,Rick DeLano,N/A,"86,172",N/A,English,215
5707776b71a0650c681a299d,True,"Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon",movie,Jeff Baena,89 min,USA,5.6,Life After Beth,"Comedy, Drama, Horror",tt2581244,http://ia.media-imdb.com/images/M/MV5BMjA3OTUwOTMxOF5BMl5BanBnXkFtZTgwODg4NTkwMjE@._V1_SX300.jpg,15 Jul 2014,R,Jeff Baena,50,"80,315",6 nominations.,English,"12,902"
5707776b71a0650c681a299e,True,"Joyce Carpati, Ari Cohen, Lynn Dell, Zelda Kaplan",movie,Lina Plioplyte,72 min,USA,7.3,Advanced Style,"Documentary, Biography, Comedy",tt3268030,http://ia.media-imdb.com/images/M/MV5BMjM1MDc0NTE1NV5BMl5BanBnXkFtZTgwNzY0ODMzMjE@._V1_SX300.jpg,09 May 2014,N/A,"Ari Cohen, Lina Plioplyte",66,"6,500",N/A,English,610
5707776b71a0650c681a299f,True,"Presley Cole Carlson, Allison Hemingway, Cleo Michelle Milan, Andrew Miller",movie,Kendall Goldberg,13 min,USA,N/A,Water,"Short, Drama, Mystery",tt3381570,N/A,N/A,N/A,Rachel Borgo,N/A,,N/A,English,N/A
5707776b71a0650c681a29a0,True,"Sam Rockwell, Olivia Wilde, Michelle Monaghan, Jane Fonda",movie,"Geoff Moore, David Posamentier",91 min,"USA, UK",6.3,Better Living Through Chemistry,"Comedy, Drama",tt1609479,http://ia.media-imdb.com/images/M/MV5BMjM3OTA2MjQ4NF5BMl5BanBnXkFtZTgwOTYzNzIwMTE@._V1_SX300.jpg,14 Mar 2014,NOT RATED,"Geoff Moore, David Posamentier",40,"72,273",N/A,English,"10,630"
5707776b71a0650c681a29a1,True,"Natalie Grant, K.P. Yohannan, Daniel Johnson, Nikita Hattangady",movie,"Kenny Saylors, Kyle Saylors",90 min,"India, USA",9.2,Veil of Tears,"Documentary, Drama, News",tt3163908,http://ia.media-imdb.com/images/M/MV5BMjEyNTc3ODc5N15BMl5BanBnXkFtZTgwNjI4NzAyMDE@._V1_SX300.jpg,28 Mar 2014,PG-13,Kenny Saylors,N/A,,N/A,English,55
5707776b71a0650c681a29a2,True,"Jason Clarke, Diane Kruger, Brit Marling, Wes Bentley",movie,A.J. Edwards,95 min,USA,6.1,The Better Angels,"Biography, Drama, History",tt2316868,http://ia.media-imdb.com/images/M/MV5BMjEyOTI0OTg3N15BMl5BanBnXkFtZTgwNjk5NTExMzE@._V1_SX300.jpg,07 Nov 2014,PG,A.J. Edwards,53,,1 nomination.,English,898
5707776b71a0650c681a29a3,True,"Terrence Howard, James Alexander, Al Bell, William Bell",movie,Martin Shore,95 min,USA,7.3,Take Me to the River,"Documentary, Music",tt3498950,http://ia.media-imdb.com/images/M/MV5BMTQxOTQ3NTYxM15BMl5BanBnXkFtZTgwODM5Mzg1MTE@._V1_SX300.jpg,11 Mar 2014,PG,"Rick Clark, Jerry Harrison, Julie Janata, Martin Shore, Zac Stanford",56,"15,189",5 wins.,English,63
5707776b71a0650c681a29a4,True,"Arthé Anthony, Anthony Barboza, Hugh Bell, David G. Berger",movie,Thomas Allen Harris,90 min,USA,7.2,Through a Lens Darkly: Black Photographers and the Emergence of a People,"Documentary, Family, History",tt3210388,http://ia.media-imdb.com/images/M/MV5BMTg3NzQxOTk5OF5BMl5BanBnXkFtZTgwMTg3ODUxMjE@._V1_SX300.jpg,17 Jan 2014,N/A,"Thomas Allen Harris, Paul Carter Harrison, Don Perry, Deborah Willis (book)",64,"65,169",4 wins & 1 nomination.,English,80
5707776b71a0650c681a29a5,True,"Jeff Kober, Patricia Malley Thacher",movie,Adele Slaughter,14 min,USA,N/A,Jealousy,"Short, Drama, Romance",tt3460726,http://ia.media-imdb.com/images/M/MV5BMjE4MDAwOTI0OF5BMl5BanBnXkFtZTgwNDE4NzgzMTE@._V1_SX300.jpg,N/A,N/A,Adele Slaughter,N/A,,N/A,English,N/A
5707776b71a0650c681a29a6,True,"Tiger Shroff, Kriti Sanon, Parth Akerkar, Anuradha Chandan",movie,Sabir Khan,146 min,India,5.5,Heropanti,"Action, Romance",tt3142232,http://ia.media-imdb.com/images/M/MV5BMTQwMDkzNTA1OF5BMl5BanBnXkFtZTgwMjU1NjA3MTE@._V1_SX300.jpg,23 May 2014,N/A,Sanjeev Dutta,N/A,"63,051",4 wins & 11 nominations.,Hindi,"3,969"
5707776b71a0650c681a29a7,True,"Dong-gun Jang, Min-hee Kim, Brian Tee, Hee-won Kim",movie,Jeong-beom Lee,116 min,South Korea,6.8,No Tears for the Dead,"Action, Drama",tt3697566,http://ia.media-imdb.com/images/M/MV5BMzYzNzgyMjczMF5BMl5BanBnXkFtZTgwMDk4MDEyMjE@._V1_SX300.jpg,04 Jun 2014,N/A,Jeong-beom Lee,N/A,,N/A,Korean,"2,791"
5707776b71a0650c681a29a8,True,"Karan Pandit, Kashin Shetty, Shweta Tripathi, Tariq Vasudeva",movie,Akarsh Khurana,82 min,India,N/A,Siddharth Kumar's the Job,Comedy,tt5182456,N/A,21 Jun 2014,N/A,Siddharth Kumar,N/A,,N/A,English,N/A
5707776b71a0650c681a29a9,True,"Ed Harris, Michael Peña, Eva Longoria, Amy Madigan",movie,Michael Berry,103 min,USA,6.6,Frontera,"Drama, Western",tt2510028,http://ia.media-imdb.com/images/M/MV5BMTQwOTA2NTM3OV5BMl5BanBnXkFtZTgwMDY1OTU5MTE@._V1_SX300.jpg,31 Jul 2014,PG-13,"Michael Berry, Louis Moulinet",58,"59,306",1 win.,"English, Spanish, Persian","5,120"
5707776b71a0650c681a29aa,True,"Kenneth M. Chernow, Russ Emanuel, Ismael Montes, Keiko Montes",movie,Jean-Claude Buie,8 min,USA,7.6,Restoration of Paradise: The Bolsa Chica Wetlands - Behind the Scenes,"Documentary, Short, Biography",tt3398876,http://ia.media-imdb.com/images/M/MV5BMTYyOTAxOTY5M15BMl5BanBnXkFtZTgwNDU1MTE4MDE@._V1_SX300.jpg,25 Feb 2014,N/A,Jean-Claude Buie,N/A,,1 nomination.,English,10
5707776b71a0650c681a29ab,True,"Brayton Austin, Doug Benson, Jesse Cnug Brown, John Carchietta",movie,TJ Nordaker,45 min,USA,8.5,Vital Heat: The Making of 'Cheap Thrills',"Documentary, Short",tt3644012,N/A,27 May 2014,N/A,N/A,N/A,,N/A,English,10
5707776b71a0650c681a29ac,True,"Elizabeth Banks, James Marsden, Gillian Jacobs, Sarah Wright",movie,Steven Brill,95 min,USA,6.0,Walk of Shame,Comedy,tt2463288,http://ia.media-imdb.com/images/M/MV5BODg2Mzk0NzU2M15BMl5BanBnXkFtZTgwMjAyNjYxMTE@._V1_SX300.jpg,01 May 2014,R,Steven Brill,25,"39,751",N/A,English,"39,291"
5707776b71a0650c681a29ad,True,"Cheyenne Jackson, Kevin Pollak, Christine Woods, Avi Lake",movie,Andrew Lauer,110 min,USA,5.7,The One I Wrote for You,"Drama, Family, Music",tt2518370,http://ia.media-imdb.com/images/M/MV5BMTczNjM3NDEwNl5BMl5BanBnXkFtZTgwMzQ5NDgzMzE@._V1_SX300.jpg,05 Dec 2014,PG,"David Kauffman (story, David Kauffman, Steven Sessions",N/A,"48,643",N/A,English,107
5707776b71a0650c681a29ae,True,"Miles Heizer, Alexandra Lovelace, Billy Crudup, Casey Twenter",movie,William H. Macy,105 min,USA,7.5,Rudderless,"Comedy, Drama, Music",tt1798243,http://ia.media-imdb.com/images/M/MV5BMjQwNTI2MTA0NV5BMl5BanBnXkFtZTgwODc1NzkzMjE@._V1_SX300.jpg,21 Feb 2015,R,"Casey Twenter, Jeff Robison, William H. Macy",52,"37,440",1 win.,English,"11,210"
5707776b71a0650c681a29af,True,"John Cusack, Rebecca Da Costa, Robert De Niro, Crispin Glover",movie,David Grovic,108 min,"Bahamas, USA",5.3,The Bag Man,"Crime, Drama, Thriller",tt2212008,http://ia.media-imdb.com/images/M/MV5BMjE4NDc3NjUyNl5BMl5BanBnXkFtZTgwMDA4MDQwMTE@._V1_SX300.jpg,20 Mar 2014,R,"David Grovic, Paul Conway, James Russo (original screenplay \",28,"48,817",N/A,English,"12,773"
5707776b71a0650c681a29b0,True,"Riva Billows, Warren Ellis, Jacob Figler, Diana Fraser",movie,Trevor Kristjanson,12 min,Canada,N/A,Rose in bloom,"Short, Drama",tt3691990,N/A,19 Oct 2014,N/A,"Trevor Kristjanson, Bradley Sawatzky (story)",N/A,,N/A,English,N/A
5707776b71a0650c681a29b1,True,"Aaron Paul, Juliette Lewis, Josh Wiggins, Deke Garner",movie,Kat Candler,99 min,USA,6.1,Hellion,"Drama, Thriller",tt3186318,http://ia.media-imdb.com/images/M/MV5BMTUwOTk5MzQ2Nl5BMl5BanBnXkFtZTgwMDg5NDM4MTE@._V1_SX300.jpg,13 Jun 2014,R,Kat Candler,55,"40,753",3 wins & 5 nominations.,English,"4,207"
5707776b71a0650c681a29b2,True,"John Hawkes, Elle Fanning, Glenn Close, Peter Dinklage",movie,Jeff Preiss,114 min,USA,6.2,Low Down,"Biography, Drama, Music",tt1864405,http://ia.media-imdb.com/images/M/MV5BMTgyMzgwNjk1MV5BMl5BanBnXkFtZTgwNDcwODI4MjE@._V1_SX300.jpg,27 Jan 2015,R,"Amy Albany (memoir, Topper Lilien (screenplay, Amy Albany (screenplay, Topper Lilien, Amy Albany (memoir, Amy Albany",58,"44,500",2 wins & 3 nominations.,English,"1,095"
5707776b71a0650c681a29b3,True,"Marcello Conte, Robert Hambury, Helena May Seabrook, John Hannah",movie,Michael Tully,92 min,USA,5.4,Ping Pong Summer,"Comedy, Family",tt2402985,http://ia.media-imdb.com/images/M/MV5BMTQ5NzI5MDYzNF5BMl5BanBnXkFtZTgwNTk1NTA3MTE@._V1_SX300.jpg,06 Jun 2014,N/A,"Michael Tully, Michael Tully",52,"25,781",2 wins & 1 nomination.,English,"2,050"
5707776b71a0650c681a29b4,True,"George Takei, Brad Takei, Walter Koenig, William Shatner",movie,Jennifer M. Kroot,94 min,USA,6.9,To Be Takei,"Documentary, Biography",tt2174896,http://ia.media-imdb.com/images/M/MV5BMjI2NzQxNDEzMF5BMl5BanBnXkFtZTgwMTg1MTU0MjE@._V1_SX300.jpg,22 Aug 2014,N/A,N/A,66,"51,481",1 nomination.,English,"1,213"
5707776b71a0650c681a29b5,True,"Thomas Downey, Amanda Barton, Jeff Denton, Brian Nagel",movie,Tom Nagel,9 min,USA,8.0,The Retrieval,"Short, Thriller",tt3399740,http://ia.media-imdb.com/images/M/MV5BMjA5MzUxMDYyN15BMl5BanBnXkFtZTgwMTcxODc3MTE@._V1_SX300.jpg,01 Apr 2014,N/A,Eric Paul Erickson,N/A,,N/A,English,249
5707776b71a0650c681a29b6,True,"Kevin Spacey, Maureen Anderman, Stephen Lee Anderson, Jeremy Bobb",movie,Jeremy Whelehan,97 min,USA,7.2,NOW: In the Wings on a World Stage,Documentary,tt3608848,http://ia.media-imdb.com/images/M/MV5BMTQ3Mjk0NDE4Ml5BMl5BanBnXkFtZTgwODQzNjY1MTE@._V1_SX300.jpg,02 May 2014,NOT RATED,N/A,55,"37,200",N/A,English,271
5707776b71a0650c681a29b7,True,"Nazanin Boniadi, Riley Smith, Amy Madigan, Marshall Manesh",movie,Ramin Niami,104 min,USA,5.2,Shirin in Love,"Comedy, Romance",tt2040504,http://ia.media-imdb.com/images/M/MV5BNTUwODkxNzUyM15BMl5BanBnXkFtZTgwMjQwNzkwMTE@._V1_SX300.jpg,14 Mar 2014,N/A,Ramin Niami,29,,N/A,English,363
5707776b71a0650c681a29b8,True,"Tim Berners-Lee, Cindy Cohn, Gabriella Coleman, Cory Doctorow",movie,Brian Knappenberger,105 min,USA,8.1,The Internet's Own Boy: The Story of Aaron Swartz,"Documentary, Biography, Crime",tt3268458,http://ia.media-imdb.com/images/M/MV5BMjgwOTgwNjQ5MV5BMl5BanBnXkFtZTgwMzk1NTQ2MTE@._V1_SX300.jpg,27 Jun 2014,N/A,Brian Knappenberger,72,"48,911",3 wins & 2 nominations.,English,"8,807"
5707776b71a0650c681a29b9,True,"The Dalai Lama, Khyongla Rinpoche, Nicky Vreeland, Alexander Vreeland",movie,"Tina Mascara, Guido Santi",90 min,"USA, France, India, Italy",6.8,Monk with a Camera,"Documentary, Biography, News",tt3093520,http://ia.media-imdb.com/images/M/MV5BMTkzMDk3NTg4OV5BMl5BanBnXkFtZTgwMzQ5MTUzMTE@._V1_SX300.jpg,24 Mar 2014,N/A,N/A,56,,1 nomination.,English,202
5707776b71a0650c681a29ba,True,"Jack Cashill, Jerome R. Corsi, Joel Gilbert, David Horowitz",movie,Joel Gilbert,110 min,USA,5.4,There's No Place Like Utopia,Documentary,tt3868452,http://ia.media-imdb.com/images/M/MV5BMTk0NjI0NDc2M15BMl5BanBnXkFtZTgwNjIyNjkxMjE@._V1_SX300.jpg,18 Jul 2014,PG-13,Joel Gilbert (screenplay),N/A,"45,254",N/A,English,70
5707776b71a0650c681a29bb,True,"Kate Greenwood, Stephen Laferriere, Finn MacCumhail Lyons",movie,David Millett,11 min,USA,N/A,The Dog,"Short, Drama",tt3690900,http://ia.media-imdb.com/images/M/MV5BMjEyNjE5NjQzMF5BMl5BanBnXkFtZTgwNzcyMzk3MTE@._V1_SX300.jpg,24 Jun 2014,N/A,David Millett,N/A,,N/A,English,N/A
