_id,Actors,imdbID,imdbRating,Language,Awards,Poster,imdbVotes,Director,Writer,Released,Box_office,Runtime,Rated,Type,Response,Country,Genre,Title,Metascore
570731d771a0650e3c561ddd,"Michael Shannon, Frank Wood, Amy Ryan, Linda Emond",tt1105512,6.2,English,1 win & 3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTI3MTE4MDQyMF5BMl5BanBnXkFtZTcwODM5NTA5Mg@@._V1_SX300.jpg,"1,238",Noah Buschel,Noah Buschel,03 Dec 2009,"17,580",95 min,N/A,movie,True,USA,Drama,The Missing Person,57
570731d771a0650e3c561dde,"Kelly Blatz, Daryl Sabara, Janel Parrish, Ellen Woglom",tt1212451,6.0,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTY4MzQ1ODI4OF5BMl5BanBnXkFtZTcwMzU3OTQ2Mg@@._V1_SX300.jpg,828,Andrew Robinson,Andrew Robinson,18 Apr 2009,,94 min,R,movie,True,USA,"Crime, Drama",April Showers,N/A
570731d771a0650e3c561ddf,"Thomas Middleditch, Rachael Taylor, Christopher McDonald, Lea Thompson",tt1254696,6.0,English,1 win.,http://ia.media-imdb.com/images/M/MV5BNTc3MDQ1ODc0Ml5BMl5BanBnXkFtZTcwOTY0MTI3Mg@@._V1_SX300.jpg,"1,223",Brant Sersen,Brant Sersen,02 Oct 2009,"16,392",94 min,R,movie,True,USA,Comedy,Splinterheads,41
570731d771a0650e3c561de0,Ed Bruce,tt2351697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29 Nov 2009,,58 min,N/A,series,True,USA,Documentary,Beautiful Tennessee: Parks and Preservation,N/A
570731d771a0650e3c561de1,"Kerry Fox, Anamaria Marinca, Stephen Dillane, Rolf Lassgård",tt0768239,7.0,"English, German, Bosnian, Serbian",8 wins & 8 nominations.,http://ia.media-imdb.com/images/M/MV5BMTkzNDkyMTIzM15BMl5BanBnXkFtZTcwODY5MDg5Mg@@._V1_SX300.jpg,"1,081",Hans-Christian Schmid,"Bernd Lange, Hans-Christian Schmid",10 Sep 2009,"22,165",105 min,N/A,movie,True,"Germany, Denmark, Netherlands, Sweden, Bosnia and Herzegovina",Drama,Storm,58
570731d771a0650e3c561de2,"Mark Ryder, Diarmuid Noyes, Niamh Cusack, Mathew McElhinney",tt1238291,6.7,English,8 wins & 10 nominations.,http://ia.media-imdb.com/images/M/MV5BNTIwODEyNjgwNF5BMl5BanBnXkFtZTcwODE0ODg3Mg@@._V1_SX300.jpg,"10,471",Oliver Hirschbiegel,Guy Hibbert (screenplay),27 Feb 2009,"13,217",89 min,R,movie,True,"UK, Ireland",Drama,Five Minutes of Heaven,62
570731d771a0650e3c561de3,"Michael Dahlstrom, Mark Dessaix, Ilias Fortin, David Kirkham",tt1692294,N/A,English,N/A,N/A,N/A,"Davy Giorgi, Samantha Pineda","Davy Giorgi, Samantha Pineda",N/A,,10 min,N/A,movie,True,Australia,"Short, Action, Comedy",Chocolate,N/A
570731d771a0650e3c561de4,"Mammootty, Ashish Vidyarthi, Lena, Biju Menon",tt1388394,4.9,Malayalam,N/A,http://ia.media-imdb.com/images/M/MV5BOGFmMmVhMTUtMjk2Yy00ZjYyLTlhZDYtNTNhY2Y4MDAyYzc0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_SX300.jpg,267,Aashiq Abu,"Aashiq Abu (story, Bipin Chandran (dialogue)",07 Aug 2009,,N/A,N/A,movie,True,India,Drama,Daddy Cool,N/A
570731d771a0650e3c561de5,"Jonas Kaufmann, Erwin Schrott, Francis Dudziak, Rodolphe Briand",tt1563710,N/A,"French, Italian",N/A,N/A,N/A,Patrizia Carmine,"Henri Meilhac (libretto, Ludovic Halévy (libretto, Prosper Mérimée (after)",07 Dec 2009,,174 min,N/A,movie,True,Italy,Music,Carmen,N/A
570731d771a0650e3c561de6,Bryan Chisholm,tt1500203,N/A,English,N/A,N/A,N/A,Tomek Ciezki,N/A,N/A,,12 min,N/A,movie,True,Ireland,"Short, Biography",The Escapist,N/A
570731d771a0650e3c561de7,"Madhavan, Neetu Chandra, Poonam Dhillon, Sachin Khedekar",tt1385824,7.0,"Tamil, Hindi",N/A,http://ia.media-imdb.com/images/M/MV5BMTY3MTE4MzkxNl5BMl5BanBnXkFtZTcwNzU5ODYzMg@@._V1_SX300.jpg,"2,787",Vikram K. Kumar,"Abhinav Kashyap (dialogue, Vikram K. Kumar",06 Mar 2009,"12,235",146 min,NOT RATED,movie,True,India,"Drama, Horror, Mystery",13B: Fear Has a New Address,N/A
570731d771a0650e3c561de8,"Yoav Shamir, Abraham Foxman, Bob Wolfson, Notav",tt1377278,7.4,"Hebrew, English",6 wins & 6 nominations.,http://ia.media-imdb.com/images/M/MV5BMTY0ODYxNDI2Nl5BMl5BanBnXkFtZTcwMTkyODgyMw@@._V1_SX300.jpg,"1,292",Yoav Shamir,Yoav Shamir,26 Aug 2010,"11,410",91 min,N/A,movie,True,"Israel, Denmark, USA, Austria",Documentary,Defamation,58
570731d771a0650e3c561de9,"Donna Berber, Philip Berber, Caroline Boudreaux, Steve Chu",tt1458956,7.2,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjIxODgxNTE5N15BMl5BanBnXkFtZTcwODM0MTM3Mg@@._V1_SX300.jpg,58,Turk Pipkin,Turk Pipkin,14 Apr 2009,"9,508",83 min,N/A,movie,True,USA,Documentary,One Peace at a Time,N/A
570731d771a0650e3c561dea,"Nia Vardalos, John Corbett, Stephen Guarino, Amir Arison",tt0762105,4.7,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTI3NjE0OTE0MV5BMl5BanBnXkFtZTcwNTc4NzY2Mg@@._V1_SX300.jpg,"6,713",Nia Vardalos,"Nia Vardalos (screenplay, Nia Vardalos (story, Stephen David (story, Ben Zook (story)",24 Apr 2009,"10,060",98 min,PG-13,movie,True,USA,"Comedy, Romance",I Hate Valentine's Day,17
570731d771a0650e3c561deb,"Jason Ritter, Jess Weixler, Jesse L. Martin, Tracie Thoms",tt1144551,6.4,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BMTMyNjUxMjk1MF5BMl5BanBnXkFtZTcwNzU3NzM4Mg@@._V1_SX300.jpg,"1,321",Jay DiPietro,Jay DiPietro,19 Jan 2009,"11,276",95 min,N/A,movie,True,USA,"Drama, Romance",Peter and Vandy,44
570731d771a0650e3c561dec,"Paul Auster, Fred Frith, Chris Frith, James O'Reilly",tt1339043,5.0,"English, Spanish, French, Yoruba",N/A,http://ia.media-imdb.com/images/M/MV5BMTg3MDk0Mjc0OF5BMl5BanBnXkFtZTcwNjcwNzI3Mg@@._V1_SX300.jpg,147,Jennifer Baichwal,N/A,01 Jun 2009,"9,907",75 min,N/A,movie,True,"Canada, UK, France",Documentary,Act of God,N/A
570731d771a0650e3c561ded,"Reggie Watts, Mike Bonanno, Andy Bichlbaum, Richard Ebeling",tt1352852,7.6,English,2 wins & 2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTM0MzM2MjU0N15BMl5BanBnXkFtZTcwMDIyMDcxMw@@._V1_SX300.jpg,"4,540","Andy Bichlbaum, Mike Bonanno, Kurt Engfehr","Andy Bichlbaum (idea, Mike Bonanno (idea, Andy Bichlbaum (screenplay, Mike Bonanno (screenplay)",07 Aug 2009,"189,506",87 min,N/A,movie,True,"France, UK, USA","Documentary, Comedy",The Yes Men Fix the World,71
570731d771a0650e3c561dee,"Josh Odor, Craig Luttrell, Jaclyn Friedlander, Craig Morris",tt1292655,5.5,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTk4NDQzMDIxOV5BMl5BanBnXkFtZTcwNjcxODQxMw@@._V1_SX300.jpg,139,Zac Heath,Zac Heath (story),11 Sep 2009,,102 min,N/A,movie,True,USA,"Drama, Family",The River Within,N/A
570731d771a0650e3c561def,"William Hurt, Chiwetel Ejiofor, Jonny Lee Miller, Mark Strong",tt1217616,6.3,"English, Afrikaans, Xhosa",Nominated for 1 Golden Globe. Another 11 nominations.,http://ia.media-imdb.com/images/M/MV5BMTMxNTAwNDM0OV5BMl5BanBnXkFtZTcwMDc3Mjc5Mg@@._V1_SX300.jpg,"2,311",Pete Travis,"Robert Harvey (book, Paula Milne",18 Jan 2009,"9,645",109 min,PG-13,movie,True,UK,"Drama, History",Endgame,55
570731d771a0650e3c561df0,"Gael García Bernal, Michelle Williams, Marife Necesito, Sophie Nyweide",tt1038043,6.9,"English, Tagalog, Thai",2 nominations.,http://ia.media-imdb.com/images/M/MV5BMTYzNzU3OTU2NV5BMl5BanBnXkFtZTcwMDc1NzQ5Mg@@._V1_SX300.jpg,"8,292",Lukas Moodysson,Lukas Moodysson,23 Jan 2009,"8,530",125 min,N/A,movie,True,"Sweden, Denmark, Germany",Drama,Mammoth,51
570731d771a0650e3c561df1,"Ice Cube, Mike Epps, Jeezy, Lahmard J. Tate",tt1210071,5.3,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTUyNzA4Mzk4MV5BMl5BanBnXkFtZTgwNzk0MjA2MDE@._V1_SX300.jpg,"1,039",Marcus Raboy,Ice Cube,16 Oct 2009,,85 min,R,movie,True,USA,"Comedy, Crime, Music",The Janky Promoters,N/A
570731d771a0650e3c561df2,"Thora Birch, Keith Carradine, Brendan Sexton III, Leo Fitzpatrick",tt0960098,4.7,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjIxNDI4MTQ1MF5BMl5BanBnXkFtZTcwMDU4NjY0Mg@@._V1_SX300.jpg,590,Eric Mandelbaum,"Karl Harter (book, Michael Caughill (screenplay, Michael Graf (screenplay, John Besmer (screenplay, Eric Mandelbaum (screenplay)",03 Apr 2009,"7,334",92 min,R,movie,True,USA,"Crime, Thriller",Winter of Frozen Dreams,N/A
570731d771a0650e3c561df3,"Derek Cecil, Sam Coppola, Brett Cullen, Alice Evans",tt1193630,4.7,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTI1NzQ4MDQ5MF5BMl5BanBnXkFtZTcwMTEyMjMzMg@@._V1_SX300.jpg,83,Alan Hruska,Alan Hruska (screenplay),06 Mar 2009,,90 min,N/A,movie,True,USA,Drama,Reunion,23
570731d771a0650e3c561df4,"Tim Daly, Tom Arnold, Zoe Saldana, Edward Herrmann",tt0493451,5.8,English,N/A,http://ia.media-imdb.com/images/M/MV5BMjE2NjQ2NzEwMl5BMl5BanBnXkFtZTcwNjA2ODI1Mg@@._V1_SX300.jpg,"3,416",Tennyson Bardwell,Tennyson Bardwell,24 Jun 2010,"6,223",89 min,N/A,movie,True,USA,"Horror, Thriller",The Skeptic,31
570731d771a0650e3c561df5,Jeffery Gabbard,tt2137352,N/A,N/A,N/A,N/A,N/A,Ming Zhang,N/A,03 Dec 2011,,102 min,N/A,movie,True,China,N/A,The Bride,N/A
570731d771a0650e3c561df6,"Paresh Rawal, Kunal Khemu, Sonu Sood, Soha Ali Khan",tt1391544,5.6,Hindi,N/A,http://ia.media-imdb.com/images/M/MV5BMjIwMTQ0MDU4NV5BMl5BanBnXkFtZTgwMjQyOTUzMjE@._V1_SX300.jpg,472,Umesh Shukla,"Shabbir Ahmed (lyrics, Rajeev Jhaveri (story, Jalees Sherwani (lyrics, Umesh Shukla (dialogues, Umesh Shukla",06 Mar 2009,"5,126",131 min,N/A,movie,True,India,"Comedy, Drama",Dhoondte Reh Jaoge,N/A
570731d771a0650e3c561df7,"Dave Foley, Rodney Scott, Billy Aaron Brown, Federico Dordei",tt0843876,7.2,English,N/A,http://ia.media-imdb.com/images/M/MV5BODI4MzQzMzgxMl5BMl5BanBnXkFtZTcwMTcwMjQ5Mg@@._V1_SX300.jpg,58,Jameel Khan,Jameel Khan,N/A,"5,107",91 min,PG-13,movie,True,USA,Comedy,The Strip,24
570731d771a0650e3c561df8,"John Leguizamo, Harvey Keitel, Florencia Lozano, Diane Venora",tt0880570,4.5,English,1 nomination.,http://ia.media-imdb.com/images/M/MV5BODg0NjM3NTE1Nl5BMl5BanBnXkFtZTcwMTAxNDE4Mg@@._V1_SX300.jpg,"1,146",Franc. Reyes,Franc. Reyes,16 Oct 2009,"2,844",89 min,R,movie,True,USA,"Crime, Drama",The Ministers,N/A
570731d771a0650e3c561df9,"Ross Clenenden, Martina Finch, Brian A. Hoffman, Kimbell Jackson",tt1031562,6.4,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTkyNDQ2Mjg1NV5BMl5BanBnXkFtZTcwODI2NTU3OQ@@._V1_SX300.jpg,50,"Ross Clenenden, Paul Hawley","Ross Clenenden, Paul Hawley, Brian A. Hoffman (additional story, Miguel Medina (additional story, Devin Westberg (additional story)",01 Jun 2010,,90 min,N/A,movie,True,USA,Comedy,Corked,N/A
570731d771a0650e3c561dfa,"Jason Schwartzman, Ben Stiller, Anna Kendrick, Jay Paulson",tt0913413,4.1,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTI4NzA0MzE1OV5BMl5BanBnXkFtZTcwNzg2OTI4Mg@@._V1_SX300.jpg,"1,801",Todd Louiso,"Jacob Koskoff, Todd Louiso",21 May 2010,"2,641",84 min,PG-13,movie,True,USA,"Comedy, Drama, Music",The Marc Pease Experience,30
570731d771a0650e3c561dfb,"Alexandra Lamy, Sergi López, Mélusine Mayance, Arthur Peyret",tt1189076,5.8,French,3 nominations.,http://ia.media-imdb.com/images/M/MV5BMTc1MjgxOTcyOF5BMl5BanBnXkFtZTcwNjgwMDkyMg@@._V1_SX300.jpg,"2,294",François Ozon,François Ozon,16 Dec 2009,"2,226",89 min,N/A,movie,True,"France, Italy","Comedy, Drama, Fantasy",Ricky,53
570731d771a0650e3c561dfc,"Jessica Graham, Vanessa Kay, Joe Baile, C.J. Baker",tt2794428,N/A,English,N/A,N/A,N/A,N/A,N/A,24 Nov 2009,,3 min,NOT RATED,movie,True,USA,"Documentary, Short",Behind the Scenes of Devil Girl,N/A
570731d771a0650e3c561dfd,"Robbie Coltrane, David James Elliott, Ingrid Kavelaars, Eugene Levy",tt1132588,3.4,English,1 win.,http://ia.media-imdb.com/images/M/MV5BMjExMzU2MDc0MV5BMl5BanBnXkFtZTcwOTIzMTkyMg@@._V1_SX300.jpg,499,Wilson Coneybeare,Wilson Coneybeare,17 Apr 2009,"3,234",95 min,PG,movie,True,Canada,"Family, Fantasy",A Ted Named Gooby,N/A
570731d771a0650e3c561dfe,"Parzan Dastur, Ayesha Kapoor, Sanjay Suri, Madhavan",tt1278447,6.4,"Hindi, Urdu",N/A,http://ia.media-imdb.com/images/M/MV5BMjExODg4MzYzN15BMl5BanBnXkFtZTcwNTAzMzQ3Mg@@._V1_SX300.jpg,225,Piyush Jha,"Piyush Jha, Kumaar (lyrics)",21 Aug 2009,"1,954",110 min,N/A,movie,True,India,"Crime, Drama, Mystery",Sikandar,N/A
570731d771a0650e3c561dff,"Christine Alexander, Max Gavin",tt1566438,N/A,N/A,N/A,N/A,N/A,Joon Hyung Kim,Joon Hyung Kim,01 Jul 2009,,3 min,N/A,movie,True,N/A,"Animation, Short, Drama, Sci-Fi",Shuttle T-42,N/A
570731d771a0650e3c561e00,"Eion Bailey, Yvonne Strahovski, Will Patton, Wendy Worthington",tt0960741,5.9,English,N/A,http://ia.media-imdb.com/images/M/MV5BMTg2NDI2MTQ4MV5BMl5BanBnXkFtZTcwMTY3OTY2Mw@@._V1_SX300.jpg,"3,186",Richard Harrah,Steve Allrich,23 Oct 2009,"1,785",102 min,R,movie,True,USA,Thriller,The Canyon,N/A
570731d771a0650e3c561e01,"Inga Busch, Huan-Ju Ko, Ting Ting Hu, Jana Schulz",tt1252595,4.8,"English, German, Mandarin",N/A,http://ia.media-imdb.com/images/M/MV5BMTQ2MDQwMDMyMl5BMl5BanBnXkFtZTcwMTAwNDU5Mg@@._V1_SX300.jpg,297,Monika Treut,"Astrid Ströher (screenplay, Monika Treut (screenplay)",31 Jul 2009,"1,716",89 min,NOT RATED,movie,True,"Taiwan, Germany","Drama, Mystery",Ghosted,N/A
570731d771a0650e3c561e02,N/A,tt1574565,N/A,English,N/A,N/A,N/A,Fau Films,Fau Films,N/A,,7 min,N/A,movie,True,USA,"Short, Drama",Dog Eat Dog,N/A
